;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
1729;envier;5.1614562470861524e-05;0.005598473567164981;0.0003268883722797287;0.0;0.0;0.017841717301939466;0.0025621497384609965;0.00026353857869394585;0.0002711554854005815;0.0;0.0;0.0;0.0;0.011611668025868374;0.0007943550093604;0.008437042166313191;0.009539083038981318;0.001686845604800035;0.005943762734065081;0.01110399062813972;0.0156520450407698;0.0
1730;environs;0.0;0.0;0.00035263150533910536;0.0;0.0;0.0;0.0;0.0006964930030801347;0.0011690347629868352;0.0;0.0;0.0;0.0011379197645114852;5.214876850899366e-05;0.0;0.0002965240037511273;0.0;0.0;0.0;0.00019532792985437795;0.0002626646224173831;0.000138839528041321
1731;envoi;0.002648006338605147;0.0;0.0;0.0;0.0037586520457158863;0.005125736192987721;0.0008285626577570127;0.0;0.001902861929464895;0.0;0.0016223620035224191;0.1789840178553566;0.0;0.0;0.012543725196724758;0.0;0.0;0.013736899985603363;0.004517441060330452;0.023721569102497862;0.002961430806078185;0.0
1732;envoutant;0.0;0.0;0.0;0.0;0.0;7.819042406013135e-05;0.0;0.0;6.930314997253061e-05;7.008312271984899e-05;0.0;9.976617910118575e-05;0.0;0.0;0.0;0.0;0.0;0.0013090583013766856;0.0011811186100811654;0.0010296837754203;0.00032183065080609207;1.7680308026430375e-05
1733;envoyer;0.004858895581157864;0.0;0.0017251608676369496;0.0;0.0;0.00315207028702978;0.0;0.0;0.0;9.873037066618369e-05;0.0;0.06013966549187483;0.0;0.0;0.006858818835413549;0.0;0.0;0.019523025038195606;0.007943784916046156;0.0;0.0029877297537339435;0.0
1734;envoûtant;0.0;0.0;0.014187698700489746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1735;envoûter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012619289237077607;0.0;0.00025876375976379996;0.0;0.0;0.0029968783578731887;0.0007325423281273746;0.0;0.0;0.0;0.0053013208072515165;0.0
1736;epais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024730990329341806;0.0;0.0;0.0;9.199023392578379e-05;0.0;0.0018163710021816765;0.00017117629492921282;0.0;0.0013177595275081042;0.0;8.742561869059296e-05;0.0006460209288461345;0.0;0.0032949564014326483
1737;epaise;0.001501473198614713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005466753658066778;0.0;0.0;0.00046493629689875677;0.0;0.0;0.0;0.0;0.0;0.0
1738;epaissit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
1739;eplut;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011833308418935984;1.558297716800563e-05;0.0;0.0;0.0;0.0;0.0;1.3905528830721555e-05;0.0;0.0;0.0;0.0
1740;epu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0051146916287401365;0.0;0.0;0.0;0.0;0.0;0.006729754959175137;0.0;0.0012045729459363287;0.0;0.0;0.0;0.0
1741;equivalent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017357702618696852;0.0;0.0;0.0;0.01699781606527066;0.0;0.0033749543379813216;0.0;0.0;1.3307278742756116e-05;0.0;0.002455436085285217;0.0
1742;erreur;0.002009868992753078;0.0;0.0;0.003232610504635286;0.00029840610148899736;0.0;0.0;0.0;0.0002898121994191793;0.0;0.0019239295504304224;0.0;0.0;0.0;0.0;0.003341865715163358;0.0046513292994041005;0.017143133985929787;0.0;0.0007792611440562547;0.0;0.0
1743;esce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.091426438084169e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031097130093924895;0.0;3.761396003650215e-05;0.0010913172364624356;0.0
1744;escompter;0.0;0.0;0.0;0.0;0.0;0.0;0.00744411490004484;0.0;0.00517856041102533;0.0;6.309734335235479e-05;0.00042143445200466123;0.0;0.0;0.0012203324144921127;0.004215134405640313;0.00016439851177766512;0.0010970328057919969;0.0008492272069809231;0.0025293851838437335;0.0;0.0
1745;esg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001939496909287491;0.0;0.0;0.0;0.0;0.0;0.0001088209814343417;0.0;0.0003831574964720878;0.00424393013219529;0.0;0.0001870126221284337;0.00015727026730391676;0.0;0.0
1746;espacer;0.001121306641939241;0.0;0.0;0.0;0.0;0.0;0.005734504807624463;0.004784161544887257;0.0;0.0;0.003126485285542351;0.014331103533063728;0.0;0.0;0.0;0.01348465888873483;0.0;0.0;0.0;0.0;0.0;0.0
1747;espagne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009114238978541196;0.0;0.0;0.0;0.0
1748;espagnol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012296611503030084;0.0
1749;espere;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01849683582588637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006868234595281463;0.0
1750;espoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002922802676545687;3.225646852044542e-05;0.0;0.0004107473782163234;8.865570369782435e-05;0.0;0.0015298035174782865;0.0014921256030871178;8.339803782188555e-05;0.0024832106821554983;0.0002514583682535675;0.0007349329064847323;0.0;0.0
1751;esprit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.224728427447413e-06;0.0;0.00031470211998811806;0.0;0.0;0.00013771624647078282;7.56762854077134e-05;0.0008912390629235664;0.0;7.899194866142634e-05;0.0;0.000796059839603769;8.584382099429528e-05;0.00018725512895218028
1752;espèce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004234270405427316;0.0;0.0;0.00016952046281260239;0.0;0.0;0.0021073732003651234;0.002077490135821607
1753;espèrant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010897464730958994;0.0;0.0;0.0;0.0
1754;espère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000470317085179829;0.0;0.009234986372710545;0.0008523629570808617;5.57271917708288e-05;0.0;0.00027055786748982275;0.0037611200618608526;0.0001509467180673828;0.013519707191717198;0.00646822618743385;0.0013841766258779254;0.0;0.0
1755;espérais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003148204747228729;0.0001349079402710518;0.0001447711174402202;0.0;0.0;0.0033945765698212655;0.010427851572988948;0.0003779477496241768;0.000516029611533688;0.0010517040360365456;0.0;0.0
1756;espérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02278302424852696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1757;espérant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005635682258269202;0.0;0.0;0.0006549503161512962;0.0
1758;espérer;0.0027003734951918826;0.003627515003225266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00041773808970087603;0.0;0.0;0.0;0.0;1.0072976056211186e-05;0.0;0.017315430079239774;0.0;0.0;0.0;0.0
1759;espéré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013263862463850943;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1760;essais;0.0;0.0;0.0;0.005563430947053317;0.0;0.0;0.0;0.0;0.005795547930107535;0.0;0.0;0.0;0.0;0.0;0.005411173064284834;0.0;0.0;0.000544063110243657;0.0012519136458319098;0.0;0.0;0.0
1761;essayer;0.000982612981193845;0.008828344857828054;0.0;0.0031175128694601504;0.01742758113193697;0.014782880078807306;0.021463350985055855;0.0;0.00109471099956533;0.0;0.026947540615082234;0.0;0.02218190545304686;0.11139400965935169;0.0;0.013004098705723999;0.07920145683654144;0.17162387366675075;0.0;0.010362165467171282;0.0065089340123477175;0.04379544772858752
1762;essayez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.711320836831423e-208
1763;essayé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008697460173849401;0.0012881355972786182;0.0;0.014399188063302029;0.0;0.004544374284009006;0.0040082507675712024;0.004363884104806609;0.00020126577033466707;0.0;0.0;0.00778128357973429;0.0005380741779195069;0.0
1764;esselent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
1765;essentiel;0.0;0.0;0.0;0.0016403498613358012;0.0;0.005336725990468659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005812818402017289;0.0039917103761290575;0.0027282534113499024;0.0017090695347770372;0.0010655041935485573;0.0;0.0;0.0;0.0
1766;essie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009587694904841055;0.0;0.0;0.0005957606217112038;0.0;0.0;0.0002270682024810942;0.0;0.00014600802086180717;0.0;0.0026937132005775397;0.0
1767;essorage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857656805327395e-05;0.0;0.0;0.0001878643587930906;0.0005592328034399674;0.0;0.0;0.003400993815169054;9.804706312367167e-05;0.0007639338373544381;0.00022825012330029935;0.0;0.00014458609209000965;0.0
1768;essoree;0.0;0.0;0.0;0.0;0.0;0.0;0.008279708656689113;0.0;0.0;0.0;0.0006163125990045083;2.8720777604124533e-05;0.0;0.0017757917289365174;0.0;0.0;0.0005526388645466654;0.0;0.0;0.0;9.53017864770167e-05;0.0007444162584150705
1769;essorer;0.0;0.0;0.00050295128849991;0.0;0.0;0.0;0.0;0.00100824733881905;0.0;0.0;0.0;0.0;0.002089388131509565;0.0065639226484543265;0.00040757068491609715;0.0;0.0;0.0;0.0;0.002353954223073678;0.0;0.0
1770;essorez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.034875488691503e-05;0.0;0.0;3.399467415326278e-05;0.002880269267407147;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1771;essorés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011072822049619335;0.0;0.0;0.0;0.0;0.0018284659985602972;0.002398000319304496;0.002376795353852673;0.0;0.0020141962224472084;0.0;0.0;0.0;0.0;0.0
1772;essuyer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.888080191972043e-05;0.0;0.0;0.0;0.0003420748674011819;0.008296896596606193;0.0;0.0;0.0;0.0;0.0
1773;est;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015490723371555994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1774;estee;0.0;0.0;0.0;0.0;0.0;0.0;3.6582372870625695e-05;0.0;0.0;0.0;5.618172946333379e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1775;ester;0.0;0.0;0.0;0.0;0.0;0.0;0.00862551167552465;0.0;0.0;0.0;0.0008614469902824783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1776;esthétique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007484878857891806;0.0;0.0;0.0;0.0;0.026634075916044192;0.0
1777;estival;0.0;0.0;0.0;0.005288205712773354;7.127429224019695e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00750798234118976;0.0;0.0
1778;estompe;0.0;0.0;0.0;0.0023700748920783906;0.0;0.0;0.0;0.0;0.006015047117643106;0.0;0.0019525436063243208;0.0;0.0032616952178504363;0.0;0.0076446957452038725;0.0191795050674789;0.0;0.0029508344711637008;0.0;0.009518531473252184;0.014842981391645046;0.0
1779;estomper;0.0;0.0006267949902258545;0.0;0.0024707727414961787;0.0;0.0;0.00318132752168312;0.0;0.0027185086995166305;0.0064648548528653095;0.0023864226721462987;0.0;0.0;0.001481066404099549;0.0;0.014727114102680038;0.00041537514027664186;0.0;0.0003196034534282679;0.00020616253331651204;0.0;0.0
1780;estompé;0.0;0.0;0.0;1.868931017704179e-05;0.0;0.0;0.0;0.0;0.003049660145407947;0.0;0.00018658463497089235;0.0;0.0;0.0;0.0;0.00011422600282123547;0.0;0.00015750590408459235;0.0;0.0;0.0010478539503419348;0.0
1781;etale;0.0;0.0;0.0;0.012967015493190088;0.0;0.004012660917036825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009818692002630768;0.0;0.0;0.0;0.0;0.0;0.0
1782;ete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
1783;etoffe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.247132737858643e-05;0.0027423167550132536;0.0;0.0;0.0;0.0;0.0;0.0
1784;etonné;0.0;0.0;0.0;0.0;0.0;0.0;0.004649834140863608;0.0;0.0;0.0;0.0;0.006374290257982853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1785;etouffe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006294000104280394;0.009591934157465667;0.0;0.0;0.0;0.0;0.0
1786;ets;0.0;0.0;0.0;0.0;5.055360743423307e-05;0.0;0.0;0.0;9.49165421913195e-06;8.600957565427523e-06;0.0003727072554619331;0.0;0.0;6.350373110174727e-06;7.041934940299325e-05;0.00025773405860729233;6.504473525394116e-05;1.6971665807982106e-05;4.497836686304825e-05;0.00031030592636931376;0.00012825217652938503;0.0
1787;ett;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003355142033923648;0.0;0.0;0.0;0.0;0.0;0.0;0.01583848769929004;0.0008635221239343475;0.0;0.0005162074433904395
1788;etvd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002859837202427585;0.00035999041618728166;0.0;0.0009082907275369023;0.0;0.0;0.00020597685768757254;0.00030854161393408907
1789;euro;0.002730144757474267;0.03724566597558257;0.0;0.0;0.0;0.003050914194673851;0.0;0.004664004621185666;0.0;0.004378757633872649;0.0;0.0;0.0;0.0018821020248937542;0.00833444792430815;0.004119622626217032;0.003935368472476575;0.01625638400285034;0.0;0.005568258078747724;0.011195318904859494;0.004992600420092308
1790;européen;0.0;0.0;0.0;0.0065172208849615795;0.0;0.0;0.0;0.0;0.0;0.0;0.0005196215835366102;0.0;0.0;0.0;0.0;0.002757079336782319;0.0;0.0;6.148346388211146e-05;0.0;0.0;0.0
1791;euros;0.0;0.005542652431931749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031989966315591365;0.0;0.0;0.0011681109938849548;0.0;0.0030961679426251875;0.0;0.0009969891799856494;0.0;0.0
1792;evaluation;1.8084221933890567e-06;1.0604174616159902e-05;0.0;3.293709175928162e-05;0.0;0.0;0.0;9.209403121781232e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3198151039757655e-05
1793;evaluer;0.0015956310777448964;0.0;0.0;0.0;0.0;0.0;0.0;8.067137650770532e-05;8.455118268844111e-06;0.0;2.8674504215238376e-05;0.0;0.0;0.0007362163827611872;0.0;0.0;0.0003544048120713951;0.00026488836118648417;0.0;0.0;0.0;0.0
1794;evite;0.0004918104160051351;0.0;0.0;0.0;0.0;0.0007607146333077023;0.0;0.000677788682942862;0.00891550080883957;0.00013660363333979297;0.003988442981991998;0.0;0.0;4.860818627795007e-05;0.0;0.0;0.0;0.00038365148331827986;0.0;0.0016174817329903547;0.0;7.154654628475071e-05
1795;eviter;0.0;0.0;0.0;0.0016650340253405002;0.0;0.0;0.0;0.0;3.563657202342319e-05;0.0;0.0007077911275224317;0.00018872977950623072;0.0;0.000544743925347701;0.0010410285519294122;0.0;0.00033716036390874226;0.00043546420586502944;0.0003090285752553171;0.0001601829788163258;0.0;0.000368995884149011
1796;evoluderm;0.00527226883129728;0.0;0.0;0.008415052260837597;0.0;0.0;0.0010578773143089676;0.0;0.0;0.008271754328035971;0.0;0.0;0.00034686729190774797;0.0031359446595125664;0.0;0.0;0.0;0.0;0.0;0.0026126522436602535;0.0003751941723717271;0.0
1797;evoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015754101063011508;0.0;0.00041068821841272116;0.0;0.0;0.0041994852366295365;0.0;0.0;0.0;0.0;0.0;0.00019873394253513103
1798;ex;0.0;0.0006904244535414771;0.0;0.0;0.0;0.0;0.002085060630995964;0.0;4.8377813180014856e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016802352588928056;0.0002563438075054799;0.0003825384085283569;0.0006538236056932593;0.0001392325541843785
1799;excelent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008274040563062274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1800;excellence;0.0;0.0;0.0;0.015844530671028534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020524562194687332;0.0;0.0;0.0;0.0;0.0;0.0
1801;excellentes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.236990246544656e-06;0.0;0.0;0.0;8.69326891021819e-05;0.0;0.00040964514358267725;0.0;0.0;0.0002223920929541759;0.00248577832218589;0.0;0.0001058012738771395;0.0010438337165465169;5.519331735282306e-05
1802;excellents;0.008110101574576613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1803;excellenz;0.0;0.027402344487252872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1804;exceller;0.0;0.17574940241967965;0.0;0.015188794969255997;0.007570523297585547;0.0;0.0007360768420905748;0.021555329920574115;0.0;0.0;0.010422872157390564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1805;exception;0.0;0.012421201278622476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2082837504707086e-05;0.0;0.0019746010471502823;0.0;0.0;0.0;0.0;0.0021585486646078997;0.0
1806;exceptionnel;0.0057964319024384;0.005688569479494961;0.008076975110864871;0.0006606387318286207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013455141682868592;0.003552176064742582;0.0;0.0;0.0;0.00842990135673734
1807;exceptionnelle;0.0;0.0012132869402210038;0.0;0.0;0.0;0.0;0.0019049953660845334;0.0;0.0;0.0;0.0;1.4177865549696493e-05;0.0029909320792773316;0.0;0.0;0.0;0.0;0.0;0.000243171990164417;6.497124051235252e-05;0.0;3.421393438100735e-05
1808;excessif;0.0;0.020214496555411028;0.00015781684396470443;0.0022219328535203722;0.0;0.0;0.003501043018895591;0.0;0.0028755118658001753;0.0;0.0;0.0;0.0;0.004493136117763533;0.0;0.0013510644726664415;0.00636347072471274;0.008899370973183105;0.0;0.0;0.0014866854542049334;0.002618772146241341
1809;excès;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.906010071681445e-05;0.0;0.0009319497471964479;0.00015663316813314948;0.007902779709968737;0.00046963289052982804;0.002038280469551551;0.0;0.0;0.0;0.013588681892690557
1810;excédent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.661929243516614e-05;0.0;0.0;0.000397612609106555;0.0010764003680333516;4.1723556328100605e-05;0.0;0.0;0.0;7.203465731232175e-05;0.0
1811;exelent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
1812;exellent;0.0;0.0;0.01062410429622194;0.0;0.0;0.00016742797714253054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1813;exemple;0.0;0.0;0.0;0.005777947147849136;0.0014990882158004218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019463646509753517;0.0020049438522557984;0.010217312247544106;0.0;0.0;0.0;0.0011462350311832008;0.0
1814;exfoliant;0.0018233667775557011;0.0;0.002418246789335837;0.004709431854667851;0.0;0.0;0.0;0.003077706441893877;0.0;0.0;0.0;0.0;0.0;0.0002210395203471056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1815;exfoliation;0.0;0.0;0.005828626674119394;0.010581425386807302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012052315854226242;0.0;0.0;0.0;0.00043118308721862747;0.0;0.0;0.0;0.0;0.0;0.0
1816;exfolient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00433452540437164;0.0;0.0;0.00024114741158734273;0.0;0.0;0.0;0.0;0.000309658016643288;0.0;0.0;0.0;0.0;0.009510347736737508;0.0
1817;exfolier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.838342986078018e-05;1.2417174091616546e-05;0.00033006948084141703;0.0;0.0;0.0;0.0;0.0006083605782213372;0.0;0.00035581556593256665;0.00041364192506330847;0.0002397598005783321;0.0006631928372202601;8.936936409552403e-06
1818;exigeant;0.0;0.0;0.0;0.0;0.0;0.0;0.006662820511032012;0.0;0.0;0.0;0.00033693910695802856;0.0;0.0;0.0;0.00013596294907066838;0.0010916543285460149;0.0;0.0;0.0;0.0;0.0026610275665366924;0.0
1819;exigence;0.0;0.0038863018287619523;0.0;0.0;0.0049387729397006195;0.0;0.0;0.0;0.0;0.0;0.001000645064306361;0.0;0.0;0.00014022843767435157;0.001441639794393647;0.000734120009147977;0.0;0.0;0.0;0.0;0.0008747272790969707;0.0
1820;exister;0.0;0.0;0.00016284427237531055;0.0;0.0;0.00027584569846117034;0.0;0.0;0.0020066285819860317;0.003544092713920188;0.0018257853336654686;0.0;0.0;0.002879631308086203;0.0;0.0;0.0005238343319976595;0.007671412732408259;0.0015812688762833185;0.0008825071676923959;0.019512853637313483;0.002485727100320609
1821;expedition;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015437587738743896;0.0;0.0;0.026923054301216717;0.0;0.0023761388841727674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1822;expert;0.0006597807121967867;0.0;0.0009054243093558416;0.0046671635054250475;0.0;0.0;0.01771174074205539;0.0;0.0020962523147411197;0.0;0.0;0.0;4.036090261196015e-06;0.02540084479887195;0.0;0.0;0.0;0.01145661163261929;0.0;0.0038118965405000453;0.0;0.0
1823;explication;0.0;0.0011078086254017845;0.0;0.0;0.0;0.0;0.0017814394346220954;0.0;0.0;0.0;0.0;0.0;0.0027990310641638734;0.0;0.0;0.00023634076833435613;0.0;0.00027957284682487407;0.00019207015820484261;0.0003516113696130908;0.0;4.642128439871145e-05
1824;explications;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.966646680371272e-06;0.0;0.0001673421589593434;0.0;0.004064426281512142;0.0;0.0;0.0;2.3835086889946055e-05
1825;explicative;0.0;0.0;0.0;0.0;0.0;0.0024513085315770824;0.0;0.0;0.004212083593753909;0.0;0.0;0.0044363902588627786;0.0;0.0;0.0;0.0;0.0;0.0;0.0002837242572192051;0.0;0.00028890029396161924;0.0
1826;explique;0.0;4.096400281697816e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006354211130589128;0.0;0.0;0.0;0.0;0.00023634146999457228;0.0
1827;expliquer;0.008430218278753178;0.0;0.01226380056433518;0.0;0.0;0.0;0.0;0.0;0.000234811649203386;0.0;0.0016694040994832777;0.0010743393242970101;0.0;0.0;0.0065558672318085;0.0;0.0;0.001021723147520733;0.0;0.0;0.0;0.0
1828;exploitable;0.0;0.00023458568653900595;0.0;0.0;0.0;2.942174219272817e-05;0.0;0.0;0.0;0.0;1.9084754551528886e-05;0.0;0.0;0.0002896500325788124;0.0;0.0009656793989209218;0.0;0.0001460018122049775;0.0;0.0;0.0012074488317624192;0.0
1829;express;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004668440582211105;0.0;0.0;0.0;0.012271568166247734;0.0;7.208603284232488e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1830;expression;0.0008983832180506162;0.0;0.0;0.00297662833280965;6.635472955282177e-05;0.0;0.0;0.0;0.0;0.0;0.00035371195650217883;0.0;0.0;0.0;0.0;0.006412559441126178;0.0;0.00036078878835048517;0.0;0.0;0.0;0.002219112439087116
1831;exprès;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.93438373985965e-05;0.0;0.0014238154576912858;0.0;0.0;0.0;1.442235718538363e-05;0.0004674046751909793;2.7874159873118438e-05
1832;expédier;0.0;0.0;0.0;0.0;0.0015594644060247054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003236455460366734;0.0;0.0;0.005668262121965025;0.0001688457033456299;0.0001268882325341424;0.0;0.0
1833;expéditeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01774881765103448;0.0;0.0;0.0;0.0
1834;expédition;0.0;0.0;0.0;0.00016170447954841862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01893521715781804;0.0;0.0;0.0;0.0;0.0;0.002277764073301582;0.0;0.0;0.0;0.0
1835;expérience;0.0;0.0;0.0;0.002772695312134297;0.0;2.8638750943140495e-05;0.0;0.0;0.0018751708745955622;0.0;0.0;0.0;0.0;0.0005238302790309708;0.0;0.0005960614261662913;0.00014740106731027917;0.001414591881487172;0.0011354668409979396;0.00029530839182026367;0.003493076388558173;0.0
1836;expérimenté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000177817208237146;0.0;0.0006385269669027335;0.0;0.0;0.0;0.00011515606081625322;0.0013263512883041036;0.00034636263140978195;0.0020968894685482174;0.000953978799010212;0.001300690615313841;7.911559594651709e-05;0.0
1837;exquis;0.0;0.0;0.005157315576083419;0.0;0.0;0.0;0.0;0.0;0.0;0.009909612989060148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1838;extase;0.0;0.006050474480338993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6549252867463736e-05;0.0;0.0;0.0;0.0;0.00021936854189393752
