;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
81;j en suis ravie mes cheveux restent beaux et blonds clairs;0.0012977109305931196;0.0006874860459132383;0.0;0.0;0.00037534889334314963;0.001134413590804056;0.0;0.0004006444805647334;0.0051103943728864325;0.006265106333297362;0.024387311246602848;0.000575296767272426;0.0;0.005669561234359406;0.0;0.007242715611035265;0.0;0.008084061411725239;0.0
82;Assez difficile à réaliser seule.;0.0;0.00045007238055433217;0.0;0.0;0.0;0.00022696970140307916;0.0;0.0;0.0;0.0008695859707442581;0.0;0.0;0.0009966066971946374;0.0;0.0005829346379945849;0.010740188231503656;0.0018759647618080944;0.0;0.001173615305192398
83;Cela a pas mal abimé mes pointes et longueurs qui ont déjà eu ce type de lissage...;6.0157093710780564e-05;0.0003872083174716254;0.00024715949163555404;0.0021839381097853616;0.000893582478969789;0.0005007724807805667;0.0;0.0003669497340570949;0.009193104432581391;0.001801587118870383;0.001835383826600929;0.0;0.0030188953839395114;0.0035968070431133714;0.0;0.021749717303087997;0.004383175196501018;0.003349998488049057;0.0
84;Cependant cela a bien marché pour les racines naturelles, les cheveux ont bien été assouplis.;0.0;0.00024855668298153074;2.0750868182390667e-05;0.0001456389447822708;0.0;0.0002898820985387307;0.0;0.0002600266852215309;0.0003063854675906556;0.0020708927654363284;1.5233228288158845e-05;0.0;0.0;0.0019705097190006867;0.0;0.00792568763899873;0.004381541575111666;0.0;0.0
85;Léger bémol aussi, cela a beaucoup éclairci ma couleur! Car le produit contient du peroxyde d'hydrogène... :S;0.0;0.0004092998165728217;0.0026826706024028523;0.0013365741559236987;0.0;0.0005637428717523913;0.0;0.00026946215055995956;0.0;0.0;0.09752963852181622;0.0;0.0005319814949172704;0.0;0.0;0.002989642194661254;0.005538229103049785;0.0;0.006904401654726567
86;La couleur est magnifique, rien que pour ça il vaut le coup. Dommage que l'étiquette avec le code barre soit au milieu du mode d'emploi qui lui est en ..... allemand !!!! Pas un mot de français sur le produit. Réservé aux polyglottes .;0.0;0.0002890205703948549;0.0005021706370993402;0.0;0.0;0.0;0.00016857809138792838;0.0005838941381089076;0.0;0.0;0.06821411165632095;0.0;0.0;0.0;0.00045230915512103556;0.0019098115902390408;0.005077287730708465;0.0006061894790842029;0.01748502667227639
87;Je l’utilise depuis 20 ans. En général, j’en suis satisfait, mais Il faut l’utiliser au moins deux fois par mois (mieux tous les 10-12 jours), autrement les cheveux ont tendance au jaunissement. C’est un peu cher par rapport à autres colorants...;0.0;0.02457108379468394;0.0;0.0;0.0;0.0006517838339422464;9.719449005908034e-06;0.0;0.09240281629825357;0.0;0.0;0.0006853131449826165;0.0;0.0;0.0;0.08841531801599972;0.0;0.0;0.0
88;Très bon shampooing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89;J'ai connue cette cire chez un coiffeur qui me l'a vendue plus de 20€...;0.00012771682084467383;0.0010854875824662712;0.0002932584006229435;0.0;0.0012718322682922936;5.834572220719389e-06;0.0017909455230062567;0.0;0.008004053242013934;0.0;0.0;0.0008343688891567306;0.0006192800525446571;0.0;0.0;0.04736715451244858;0.0;0.0;0.000598491199778213
90;En cherchant sur amazon je suis tombé dessus pour 13 euros, j'adore cette cire-gel, j'ai les cheveux secs donc c'est ce qu'il me faut pour les nourrir.;0.0002508988380728901;0.00028389389530652614;0.0013096424165490845;0.0;0.0;0.0;0.00044704050756129925;0.003437790467221123;0.005919517566842584;0.0014853389386377993;0.0;0.0;0.0;0.012654470587184384;0.0;0.03445624641676844;0.004618883329145358;0.0;0.0
91;Très bonne qualité, j'utilise depuis plus d'1 an;0.0;0.0;0.0;0.0;0.0;0.0;0.16867574595523588;0.0;0.2243674701094852;0.0;0.0;0.0;0.0;0.0;0.0;0.012614727003794068;0.0;0.0;0.0
92;Parfait. Je connais ce produit et je l'adore.;0.0;0.00012797812264269366;0.0;0.0;0.0;0.0;0.00012979000695205326;0.0;0.0026884165468868807;0.001755695094993785;0.0;3.843857674180848e-05;0.0;0.0;0.0014167662965914659;0.009988348767650155;0.0;0.0;0.0
93;Je le conseille vivement. Cet eyeliner tient toute la journée. C'est le top pour un prix très abordable.;0.004692767795270593;0.048617064762483016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032719454023934155;0.0;0.0005337691648699504;0.0;0.0;0.07835332476783377;0.0;0.0;0.0
94;"Je l'utilise seulement depuis deux semaines donc pas forcément assez de recul pour faire un commentaire détaillé. Mais je je peux déjà dire que pour une crème hydratante ""anti-age"" elle est semble bien meilleure que les équivalent nivea que j'ai testé. Elle hydrate très bien sans donner l'aspect collant. Elle permet de masquer de légère rides (donne un aspect lisse à la peau), sent vraiment bon. Bref ca semble un produit vraiment correct. Après oui c'est cher, mais les produit concurrent sont du même ordre de prix/";0.0004971202862732345;0.02051369538955778;0.0014582513935024453;0.04321608352199106;0.0;0.0008402419929760209;0.0002063015429225275;4.990916481514771e-05;0.04901651343557546;0.002737465837519701;0.001178365103772664;0.0011256949561706808;0.003804331285490515;0.0036534840647888863;0.0019882114996404854;0.034563494560382046;0.0054081853598822935;0.004559353656541806;0.0
95;Après plusieurs utilisations, je recommande à 1000 % ce shampoing de là gamme inforcer de l’oreal professionnel , je l utilise avec le masque de là même gamme et Le résultat est bluffant mais cheveux sont plus fort plus doux plus brillant et regraisse beaucoup moins vite, un shampoing de pro à utiliser à la maison !;0.03541218067278651;0.0;0.00025801867932089917;0.0;0.0;0.000515052118648004;0.0029551256271282793;0.05801048206879636;0.055585413653580044;0.00046639152930622626;0.0;0.0012584078788374297;0.0;0.08724919434665004;0.029936053668502795;0.06537936668928955;0.003143413265734256;0.0;0.0001687741657618233
96;Ne fonctionne pas sur mon type de cheveux,;0.0;0.0002470915543327899;0.0004562706588071093;0.00624236998214203;5.679742907300258e-05;0.0006056780347870077;0.0;0.0;0.0015658608711480214;0.0;0.005642931042940995;0.0003006331597880415;0.0;0.0018356454206037455;0.00015285425229287855;0.003669933208349478;0.001076541060208898;0.0026732784126621534;0.009091864158142074
97;Renseigner vous auprès de pro de la coiffure avant achat;0.0002479518886811374;0.0014285911931919235;0.0;0.0;0.0037205564055698107;0.00713239086217525;0.0008995239421126618;0.0006951423200701736;0.002143524204873657;0.00016516500418308576;0.0;0.0012441238588053309;0.0;4.597910701540932e-05;0.0;0.008263506962613973;8.071445544408723e-05;0.005506895484791675;0.0008290002831645131
98;Déçu du produit;0.00023488135323773674;0.0002251026245597118;0.0016157767092753591;0.0;0.0;0.0;0.0012941211360253911;0.0011371842680986967;0.0;0.0;0.0;0.0;0.0;0.0006625107505454746;0.0;0.007270467357941526;0.0009479862943483976;0.00891877577244629;0.0
99;Ce n'est pas du tout pigmenté et s'efface trop facilement. Il ne me sert à rien, de l'argent gâché !;0.000277723179350663;0.0;8.240346857119845e-06;0.0;0.0;0.0;5.8308647165363296e-05;0.00033648378184578093;0.0002657033205866052;0.0;0.0;0.0;0.002753777262259848;0.0;0.00282514312817552;0.008423595055360597;0.0;8.097453921319772e-05;0.0
100;Ce masque est très bien moi qui ai les cheveux frisés et très secs je le trouve même encore mieux que l'ancien Absolut Repair que j'utilisais depuis des années. il pénètre mieux les cheveux et on en met moins. Donc plus économique aussi.;0.0;0.0;0.0;0.0014971579408700336;0.00015371325361208694;0.0;0.0;0.0;0.001203990031091114;0.0;0.0;0.0;0.0023263520005259043;0.08381866856138802;0.0015953895591292956;0.043890298007560107;0.09472370142404878;0.0;0.0
101;Fait vraiment sont boulot je l'utilisé une fois par semaine j'ai des mèches blonde elle éclairci vraiment sachant que mon but qu'elle soit blanche je recommande;0.05518786913178288;0.0;0.0;0.0;0.0;0.00012051886121292686;0.0008371850894738881;0.0;0.10554312084916123;0.0072764367945417005;0.035616447496892314;0.002185498286744601;0.0;0.008616252625822942;0.0017591335691181128;0.007415671769806715;0.0010362736219429946;0.0020723387657691906;0.0
102;Le produit prend effet, je pense bien car j'ai moins de cheveux qui tombent, ça peut être aussi psychique à la fois.;0.0002706823715974894;0.0;0.0;0.0;0.0;0.0008110069307997271;0.0;0.0;0.0;0.0;0.0015955208361856;0.0;0.0;0.0012481315020587652;0.0;0.008787572411671572;0.0;0.0;0.0028624229011193197
103;Très bon produit, par contre du fait que c'est en colissimo il a fallu que' j'appelle trois fois  la poste pour avoir trois codes différents sur internet pour mon colis  et au tél,  d''ou un coût un peu plus élevé pour mon produit;0.0;0.0004455087638118715;0.0;0.0;0.00027989844327712133;0.00026503084276557616;0.0;0.0;0.00016749027753287216;0.0;0.0;0.0012480720581543672;0.0;0.00026631004058195416;0.00036085334505102617;0.014003982123860776;4.4217324869117204e-05;0.006026720640344423;0.0
104;J’apprécie ce shampoing, qui prolonge vraiment la durée de la couleur.  Ce packaging rend le prix interressant, mais il n'est vraiment pas facile à utiliser. Le shampoing n'est pas assez fluide pour remplir facilement une autre bouteille plus petite. Pour l'instant je me sers d'une seringue et d'une canule, mais je n'ai pas encore réfléchi à comment faire quand la bouteille est à moitié vide.;0.00010278805776195266;0.024407242223028362;0.0014497994336586575;0.0;0.0;0.00027019834700110285;0.0;0.0;0.05041024345999624;0.0;0.052364851294184944;0.0;0.0010685033058738201;0.0;0.05543642599692869;0.008841650820681932;0.0;0.0052298016809288455;0.0159716282803657
105;Produit qui fonctionne très bien. Il enlève complètement l’effet jaune... super produit ne regrette rien. Envoi rapide en plus. Rien à redire.;0.0006100913896552134;2.4705700329392346e-05;7.121836428442068e-05;0.0;0.0;0.0029779591599147434;0.0;0.0005919861553788274;0.0017250887385754621;0.004628238907463741;0.005817125908719346;0.10648199301395186;0.0;0.0002678338960516088;0.0007218943220235722;0.002425002001876451;0.0017425947472723732;0.0036996591865608207;0.007319025541358269
106;oui c'est bien... mais .. y'aurai pas comme un souci la ??? le produit coule vers le bas du coup bas tout fuit c'est quoi se délire???!!! je conseille pas !;0.0005427907328165658;0.0004115007353000908;0.0006299797177627009;5.025206549686422e-05;0.0006550765904146192;0.0002368088242774035;0.0;0.00023969640568871048;0.002232860871258787;0.0;0.0;0.0005550012189156375;0.0;0.0007152443499422337;0.0008278928022292793;0.004849724555682129;0.0;0.0015531005205111357;0.0012936305418262124
107;Achat conforme;0.0;0.0013855643616462758;0.0;0.0;0.20212493714264554;0.01324284293495494;0.0005550576239047614;0.0013414215159498575;0.0;0.0005718262892511065;0.0;0.0028005556480430183;0.0;0.0;0.0;0.0006030468342650053;0.00027679662267718536;0.0077258984975851555;0.0019304633488078456
108;Je suis tres étonnée je ne connaissait pas cette BB , blanche comme une creme hydratante et qui se teinte quand on l'etale , elle est juste parfaite, belle teinte , belle coucnvrance légère, ne tire pas ....je suis tres satisfaite;0.0006131167518400664;0.0;0.0015235987802417752;0.012475351420350566;0.0;0.059099228109693425;0.00025814664278056023;0.0;0.0015595462012634818;0.0014161403864631746;0.007190981254375227;0.0;0.0;0.0;0.00015547002862861185;0.04912684515780885;0.0;0.0;0.0
109;Très bien fait de beaux cils;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001868293694129583;0.042368964982195466;0.0;0.0;0.0
110;je suis a mon 5 shampoing : donc a essayer sur mèches blondes vous allez voir vos cheveux vont s'eclaircir , laver vos cheveux poser une noisette et attendre 3 minutes et rincer et vos mèches vont passer de blond a blanches trop génial;0.0008946100983105167;0.0;0.0;0.0;0.0;0.0;0.0004989119997567247;0.0009774049298738212;0.006115136750354069;0.003947942117784457;0.02820637980247785;0.003980075269534649;0.0025454785681881045;0.01127666482686651;7.228072743087418e-06;0.048775987129276235;0.0037583371172198276;0.004871438589931841;0.0
111;parfait pour les cheveux blanc ou gris,cela évite de jaunir et rend les cheveux grisonnant vraiment beaux et brillant,c'est parfait;0.0014877439775529367;0.0003884282186660475;5.5428444455162e-05;0.0;0.0;0.0;0.0016615332523322842;0.005985763215311595;0.008273812616859118;0.00891499301770232;0.026512642404143614;0.0024667904592847708;0.0;0.0008281921975235552;0.000737397815954967;0.007274759881630906;0.005946726512033016;0.003599177077360825;0.0
112;Fais le job, assez pratique quand on a des cheveux fins difficiles à coiffer, ça tient toute la journée sans problème.;0.0008773420271936176;0.0;0.0;0.0;0.0;0.0008694402227560168;0.0;0.0017429323319363053;0.0;0.0019757700967844693;0.0;0.0015180524247091131;0.0;0.0;0.0035101230818499443;0.05976084679438464;0.0;0.0;0.15023666419955536
113;un bon produit pour laver les cheveux blancs qui ont tendance à jaunir, il n'y a rien à dire d'autre;0.0004716786367071118;0.00010109476027629226;0.00019211704187639507;0.0008513080738806239;0.0;0.0;0.0013311116484687308;0.0004183198807302858;0.007468116351594675;0.006126238341619311;0.024069359836292506;2.4002568022817115e-05;0.0;0.00212572149252835;0.00035925724962833903;0.009042941728347425;0.0031989328461477762;0.0;0.0
114;Shampooing professionnel que ma femme utilise depuis plusieurs années et que dire de plus à part que c'est parfait.;0.0004577998478157848;0.0;0.0;0.0;0.0;0.00014838242856832042;0.0028375711474073013;0.0006407248192385212;0.1320838279110929;0.0020943835778275445;0.0;0.0;0.0;0.0031205886566963385;0.0;0.022751888523427976;2.1268439784768952e-05;0.0;2.8157269688751005e-05
115;J’ai des mèches blondes platines, et un paquet de cheveux blancs, j’en suis très contente . Je recommande vivement;0.07079992578581515;0.0;0.0015576315370834876;0.0;0.0;0.0;0.001376984128476131;0.0019151528766921972;0.010863187439365329;0.003714109373167681;0.029442527852336364;0.005296513381930596;0.0014687736287818539;0.004097185734705717;0.0;0.01690047633781365;0.00231088260276611;0.044328050536625446;0.0
116;L’Oréal ne déçoit jamais! Très efficace des les premiers lavages. Je le recommande a toutes les personnes aux cheveux décolorés.;0.06820912118460967;0.0;0.0009057321642370237;0.0;0.0;0.000888045684510416;0.0022777783627167753;0.0;0.0003672189619336457;0.13025115354214453;0.0005989651554982559;0.0;0.0;0.0030109458386015355;0.0;0.023505716821414696;0.0014616999083998591;0.0033017862227654993;0.0
117;J'aime beaucoup se produit.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118;tres jolie palette pour rougeurs. cernes. imperfections j'adore j'utilise tous les matins au moins pour camoufler mes cernes. parfaite.. je recommande;0.05367851044182617;0.0;0.0005411895334557081;0.0017582246474811482;0.0;0.0;0.0006802905078157858;0.0;0.0874544456518478;0.0;0.005819224126857743;0.0;0.0015415394124338906;0.0;9.657867714515928e-05;0.00704905314350848;0.0014656314526322026;0.0;0.0
119;Très efficace sur des cheveux grisonnants. Un bec verseur ou un pulvérisateur aurait grandement facilité la manipulation. Pas la peine de s'en servir tous les jours.;5.9715983851018755e-05;4.729003937077878e-05;0.0002466568018440652;0.00021347464509415305;9.91735668803847e-05;0.00022124850424579977;4.7422776091846754e-05;0.0;0.004363929069649308;0.07460794130515586;0.0;0.000555700403914395;0.00040077163659786656;7.004415742121964e-05;0.0;0.0043312513245725775;0.0;0.002438784442368357;0.0
120;J'ai testé la majorité de ses concurrents et c'est le meilleur d'après moi :;3.112292560048727e-05;0.001267068217906365;0.0;0.0;0.0;0.0;0.00014122934319076036;0.0;0.0017855996026283378;0.0009790479679339216;4.2157074665384786e-05;0.0;0.000719841435629998;0.011866976642113992;0.0;0.010813182792834075;0.005828706627302984;0.001503261657903977;0.00011712819560303708
121;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122;Rendu naturel sans brillance, produit non-gras et peu agressif, tenue extra-forte.;0.00040182984252678703;0.0;0.002145826714642294;0.0078039695478701685;0.0;0.0;0.0;0.0;0.0;0.0;0.007941339257622478;0.0;0.004410887800423302;0.00518864794355153;0.0;0.025575457830144976;0.00260706560422188;0.0;7.752536135232484e-05
123;Pas forcément utile mais son parfum sent très bon.;0.0003328699992865479;6.038779574792341e-05;0.00044277429029291134;1.0024350976324454e-05;0.0;0.00014551614782599946;0.0;8.90290314276063e-05;0.0004373133891012217;0.0;0.00013855298084235556;0.0;0.0;0.00016169974488168757;0.000151520926939128;0.0014923339891226323;0.0;0.00014648372186530095;0.0
124;De plus, son prix est attractif en pack de 3.;4.5957330923085674e-05;0.0698630235111757;0.0;0.0;0.0;0.0;0.0;0.00044601511308176684;0.0;0.0;0.0;0.0;0.0;0.006867003233592615;0.0;0.0;0.0;0.0029942739269223978;0.0
125;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;5/5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;Gel fort et ne fait pas de pellicule blanche quand il sèche;0.0003603112990669803;0.0003431762227767931;0.0033379199978304636;0.0;0.0;0.0;0.0012497662597401086;0.0;0.005494852964004965;0.004002067699786015;0.01795303485328082;0.0;0.0;0.0;0.0015568438283517917;0.0;0.18518575298940046;0.0;0.0
128;Utilisé sur des cheveux gris, j'ai dénoté une bonne différence.;0.0;0.0;0.0;0.0;0.0;0.0;0.0005265298255262722;4.382426822299273e-05;0.13106675256482592;0.004376130758248441;0.005244177848042443;0.0;0.0;0.0;0.0;0.0;0.0003625732420478983;0.0007959618160025933;0.0
129;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;Fonctionne bien sur des cheveux déjà décolorés pour les entretenir. En tout cas sur les miens.;3.8498301984942366e-05;0.0004680966820688855;0.0;0.0;0.0006176276711795972;0.0014706817609881633;0.0;0.0;0.011923347370830737;0.0;0.006131511656954411;0.0;0.0016033695817129281;0.0009687030996295936;0.0;0.014585806467641209;0.0;0.005532145306334791;0.00460895686687317
