;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1288;design;0.0004624289659835625;0.0017506729802071828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0074331985873587044;0.0;0.0;0.0;0.00571362702161207;0.0;0.008440537201409574;0.008482247025728916;0.009706215586430473;0.0;0.004774546399072834;0.0
1289;desing;0.0010748865948817241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006283850771542569;0.0;0.0042582160530784926;0.0;0.0;0.0004822802719518976;0.0;0.0;0.0;0.0;0.0;0.0;0.00012389715693919171;0.0;0.0;0.0
1290;desolee;9.163849362857539e-07;5.903056172764086e-06;0.0;1.6513335455468358e-05;0.0;0.0;0.0;4.649870162969361e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1511444804727395e-05;0.0;0.0;0.0;0.0
1291;desquamation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026542520036741446;0.0;0.0;6.150964219707443e-05;0.0004963843418860172;0.0;0.002210161517612773;0.0019673594164358356;0.0;0.0;0.0005614714955117972;0.0
1292;desquame;0.0;0.0;0.0;0.014651818041028062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1293;dessange;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022291323685972968;0.0011937333563917837;0.0;0.0;0.0;0.0019901676835770757;0.0;0.0;0.003406025315539152;0.0003279486512573544;0.0;0.0;0.0;0.0;0.0020253842367402965;0.0
1294;dessanges;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005081305794597047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002783265592613787;0.0
1295;dessechant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001882932433407816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0049961293483067664;0.0;0.0;0.0;0.0
1296;desseche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003935556321185214;0.0021653706700376614;0.0;0.002294584720912539;0.0;0.0;0.0;0.0;0.0;0.0;8.272319169733016e-05;0.0013051639945419057;0.0036315507046502005;0.0;0.004149803440766962;0.0;0.0;0.00034008418460383937;0.0
1297;dessine;0.0;0.0;0.0;0.0;0.0;0.0;0.002612624846034977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.171196687777319e-05;0.0031948375882580103;0.0003092592726156923;0.0;0.0020803468207517824;0.0;0.0;0.0;0.008528931508250258;0.0001878559793815498;0.002976594930038874;0.0002049334042721548
1298;dessiner;0.0;0.0;0.0;0.0036379770811522045;0.0;0.00012347483988717016;0.0;0.0;0.0;0.0;0.0;0.0;0.0056325096270982205;0.0006328843948845301;0.0;0.0030457330887782956;0.0002039061227967041;0.0;0.0002831231755887166;0.0;0.0;0.0;0.0;0.0;0.0;0.00031714856014364496
1299;dessins;0.0;3.357149434555528e-06;9.797763937479828e-06;0.0;2.5380707002054212e-05;0.0;1.9631053931168954e-05;0.0;0.0;0.0;0.0;0.0;3.089893183619143e-05;0.0;0.0;6.260118099973112e-05;4.059177845147837e-05;0.0003700531131252402;3.232775652548186e-05;0.00017990425174680574;0.0;0.0;0.0;0.0;1.3926633419673644e-05;0.0
1300;dessèchement;0.0008705164953699962;0.0;0.0;0.0008349993900874244;0.0;9.883548465161264e-05;0.0;0.0;0.0;0.0;0.0004858721449815109;0.0032389012716523098;0.0;0.00020722536539064443;0.0;0.0;0.0011963937483146332;0.0001570364340617383;0.0;0.00047582844098770623;0.0;0.0011425969502504739;0.0;0.0;0.0016228000760902077;0.0
1301;dessècher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012901756840590892;4.5407023377006605e-06;0.0018272851482659998;0.00014425733313549067;0.0;0.0014643239167459847;0.0;0.0;0.00041575184499865596;1.9724826043739378e-05;0.001946259657880055;0.0002872141216849663;0.0;6.240217122038091e-06;0.0;0.0;0.0009103808428987995;0.0001860735127696424
1302;dessèchés;0.0;0.0;0.0;0.0;0.0001381130068767297;0.0;0.0;0.004136465470192071;0.0;0.0;0.0;0.0;0.0;0.010227345365272355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1303;desséchant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005081305794597047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002783265592613787;0.0
1304;dessécher;0.0;0.0;0.0049324785190490985;0.0015255703193396977;0.0;0.0;0.0;0.0;0.002018560210211482;0.0032268193878472106;0.030041799536407485;0.0;0.0;0.001261585553957771;0.009692701794056478;0.0;0.0;0.0;0.0;0.0037879314325983465;0.0;0.0006733913167245262;0.04701420563348635;0.0;0.0;0.0
1305;desséché;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004528819978804162;0.0;0.0;0.0;0.0;0.00983007508429379;0.0;0.0;0.0;0.0;0.0;0.0;0.016209747448497496;0.0;0.0;0.0;0.0;0.0
1306;destination;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028187144048532993;0.0001069516570819956;0.0015548117082569148;0.0;0.0;0.000197082444993307;0.0;0.0;0.0;0.00017558493921005086;0.0009670491554888251;0.0;0.0;7.859398256812177e-05;0.0;0.0;0.0;0.0
1307;destiner;0.0011692155605993561;0.005014586360766322;0.0;0.0035118651450748235;0.0;0.0023795469330973105;0.00145470612993463;0.0;0.0;0.0;0.003623837630354618;0.0;0.0;0.0;0.0;0.0;0.0;0.0036832722031333765;0.006561559496221333;0.009678595333511602;0.0009097457298016047;0.0;0.0;0.0;0.001386122340385588;0.0
1308;destructeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003639551269060783;0.0
1309;detail;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012815679594812307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.192790044644245e-06
1310;detroné;0.0;0.004398092933586886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005260065451023058;1.2764258430392471e-05;0.0;0.0;0.0;0.0004975305385969054;0.0;0.0;0.0;0.0
1311;deuxieme;0.0032030627911274665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1312;devenir;0.0012394746131028347;0.0;0.0011651423116546542;0.0008297161716010553;0.0;0.0020328167993411525;0.0;0.008354119130311963;0.0;0.006220821851001275;0.02074785698914462;0.0;0.007338619307854079;0.0015055774431204632;0.0004137455492856481;0.024268751244101213;0.0223130698442221;0.004136277913837403;0.016005874281673153;0.009962444902669046;0.0011570484383295171;0.004889423986318973;0.0;0.0;0.003933777157058188;0.0
1313;devenu;0.0;0.0;0.0;0.0053654835216632125;0.001985237628468827;0.0;0.0;0.0;0.0;0.0;0.007048437459606229;0.0;0.0;0.0;0.0;0.0;0.0;0.005062735225818667;0.005516607186242878;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1314;devenus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026439179467680723;0.0;0.0;0.0024707096579009986;0.0;0.0;0.00259750030623336;0.0;0.0;0.0;0.0;0.0;8.958103377618367e-05
1315;deviendront;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010013219754907906;0.00016400354863198646;0.0008684529605901089;0.0;0.0;0.0028999145864152067;0.0;0.0;0.0007057073611501893;0.00010639218458016163;0.0;0.0;0.0
1316;devient;0.0;0.0;0.0;0.0;0.0;0.0;6.712082654524973e-05;0.0;0.00020959977022381117;0.0002147736150939031;0.0024692071697570467;0.0;0.0;0.0;0.0;0.0;0.0;0.00016770657778372253;0.0009136450236786629;0.0001634325917082274;0.0;0.0;0.0;0.0;0.0;0.0
1317;deviner;0.0;0.0;0.0;0.0;0.0022354560307360537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005853296585608708;0.0065181946072036985;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1318;dextérité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003114855449176991;0.005436558982245996;0.0;0.0;0.0;0.0;0.0;1.6818109497423597e-05;0.0;0.0;0.0;0.0
1319;deçu;0.0;0.0;0.0025329503102166457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014521828917566938;0.0004509839585739447;1.3709133535434364e-06;0.004012836332680987;0.0;0.0;0.0006315775809635546;0.0;0.0;0.0018875401206220675;1.5597493502801338e-05
1320;deçue;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015158724208897023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4915016456500727e-05;0.0003575659020411935;0.0;0.0;0.0
1321;dictionnaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.352712299016646e-05;0.0;0.00014156335012245106;0.0;0.0;0.001143189253864019;0.0;0.00013128318948934812;0.0017872203228130644;0.0;0.0;0.0;9.581404666236709e-05;0.0;0.0;0.0
1322;die;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9249234304596737e-05;0.00106288764656476;0.0;0.0;0.0;0.002895134098025561;0.0;0.0;5.6781309381321516e-05;0.0010474103584919797;0.0;0.0002910601607365105;0.0;0.0;2.3522477569995393e-05;0.0;0.0
1323;dieu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022214495336712891;0.0001325455270580286;0.0;0.0;0.0;0.0;0.0;0.0;8.689176471518586e-05;0.0002658350734084655;0.0020008688695760655;0.001955799304903501;0.0;0.0001325666015554901;0.0009457062060760052;5.272820330261036e-07;0.0;0.0
1324;difference;0.0007954583480340468;0.0;0.0;0.0;0.0;0.006649057310950884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05353523047034877;0.0;0.0;0.021787352961294377;0.0;0.0;0.0066848172867544535;0.0;0.0;0.0;0.0;0.0;0.0
1325;difficile;0.0025166655946177257;0.023380830533106915;0.0;0.0033475896278684484;0.0;0.009077104078817675;0.0;0.0;0.0;0.012330010774567047;0.0;0.0;0.014637423664002279;0.0018538074126391959;0.013868367241311581;0.010241974526413702;0.02405132499014731;0.0015366166953204403;0.04145369587913176;0.03675444208616903;0.01692472854075676;0.0;0.04067890907478824;0.0;0.03203669401768964;0.00033022526432550215
1326;difficilement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004565472634836348;0.0;0.0;0.0;0.0;0.0;0.0;0.015351784493899278;0.0;0.0;0.0;0.0;0.0;0.00041996875952570454;0.0;0.0;0.008961420040336862;0.0
1327;difficulté;0.0;0.0;0.0;0.018880848086293592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005643687173317182;0.009196664437461203;0.0;0.0;0.0;0.0;0.0016533866506367467;0.0;0.0;0.00010412370613433858;8.074217349508362e-05;0.0;0.0
1328;diffierement;0.0;0.0;0.00076738309390287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002705824368182163;0.007858422812149681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1329;différant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020672293625948195;0.0;6.394069185193024e-05;0.0;0.0;1.4422502783777664e-05;0.0;0.0004204663226654629;6.070189483253886e-05
1330;différence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03587578150899061;0.025034133456912078;0.0;0.0;0.0003110473028566487;0.005579052496448283;0.025972092445171287;0.0;0.013303340333462966;0.0024721821248433794;0.06374856616095471;0.0;0.0;0.0;0.0;0.0004399541939331773;0.018552658893245068;0.0
1331;différenciant;0.0;0.0;0.00040947290823360565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014975039757483303;0.0;0.0;0.005125269731436602;0.0;0.0;0.0;0.00010133817734546265;0.0;0.001411615020504732;0.0
1332;différencier;0.0;0.0;0.0;0.0;1.3355851180696185e-05;0.0;0.0;0.0;0.0026453194683944197;0.0;0.00017109808217018654;0.0;0.0;0.0;0.0;0.0;0.0;0.0003372155664530804;0.0;0.0;0.0010050504274449128;0.00010895013798860228;0.00018132151277570435;0.0;0.0;0.0
1333;différenxe;0.0;0.0;0.0;4.456236309326123e-05;0.0;1.113937466617808e-05;0.0;0.0;9.232300199574083e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000536315212837375;0.0;0.0;0.0;0.0;0.0;0.0025527934703979474;0.0015287744845867734
1334;difícil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005061141587577879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001339997952615262;0.0;0.020011065308429995;0.0;0.0;0.0;0.0;0.0
1335;dilatés;0.0;0.0;0.0;0.0001730468004343327;0.0;0.0;0.0;0.0;0.0035208735368619667;0.0;0.0;0.0;0.0;0.0;0.0;0.0011956035237002246;0.0;0.0;0.0;0.0;0.0;0.0;0.0004717109486981153;0.0;0.0;0.0
1336;diligence;0.0;0.0;0.0;0.0;0.0;0.005966531294966649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.832328121480647e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0014464498877170488;0.0
1337;diluer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007038521397107203;0.0008416075703826498;0.0;0.0;0.0;0.0;3.262456931367732e-05;0.0;0.0;0.0;0.0;1.0099106475987404e-05;0.00452833049156488;2.6153004438770534e-05;0.0;0.00020407353367936538;0.0
1338;diminuer;0.001510047015693047;0.002949369297650514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015985510163445348;0.0013206183902603936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006880669929099432;0.0;0.0;0.007866739016317908;0.0;0.0;0.009144481440128362;0.0
1339;dior;0.0009728775287919923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020394090394141924;0.0;0.0;0.0025988754153046315;0.0;0.0;0.0;0.0;0.00030277621996888647;0.0;0.0;0.0;0.008807278809716188;0.0;0.0017536425030288344;0.0
1340;diorshow;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00816801261416691;0.0;0.0;1.993665671269807e-05;0.0002034141106304427;0.0;0.0;0.0;0.0;0.0019542418124387866;0.0038709753761421548;0.0;0.0;0.0;0.0;0.0;0.0020850742858010045;0.0
1341;dirai;0.0005665319205898136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004073330394749688;0.0;0.0;0.0008451912246771668;0.0;0.0012447954896583828;0.00044262048751509374;0.0;0.0018873468463477484;0.0003411960308279824;0.0;0.0001824283508619355;0.00033111789487135195;0.0;0.004728408942301122;0.0
1342;dirais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02157445875534605;0.0;0.0;0.015500391078267629;0.0;0.017517492941309463;0.0;0.0;0.0;0.0;0.0;0.004053698754247277;0.0
1343;dirait;0.0;0.0019821551301293077;0.0;0.0;0.0;0.0;0.0010300425411706442;0.0;0.0;0.0;0.0;0.0;0.0;0.01047743374120857;0.0;0.0009582269523664613;0.0;0.0;0.015532787810911242;0.0;0.0;0.00021464246085104924;0.0;0.0;0.0011760578106014556;0.000160252048628053
1344;direct;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017152371298409817;0.0;0.012668431342994953;0.0;0.0;0.0;0.0;0.0
1345;dires;0.0012357926697764135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014177184919912764;0.0;0.0;0.0;0.0;0.0;0.005235589380151596;0.0;0.0;0.007942559116973271;0.0;0.0;0.0;0.0;0.0;0.0
1346;dis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01016111484093414;0.0;0.0;0.000126112064026889;0.003421634163839186;0.0;0.0;0.0
1347;disais;0.0;0.0;0.0;0.0021108953327273416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4930465705537955e-06;0.001260325200109953;0.0;0.0;0.0;0.0;0.0;0.00014224007742121358;0.0;9.04089744348234e-06;0.0016941032070181988;0.0;0.0;0.0001057344935315102;0.0
1348;disant;0.0;0.00040955462126189275;0.0;0.0002723382274752772;0.0;0.0;0.0;0.0;0.0;0.0;0.0010533481651311522;0.0;0.0;0.00017529906053646285;0.0;0.0015976887432760337;0.0;0.0;0.00046638077584154305;0.00039258041866788406;6.949981436147537e-05;0.0;0.0;0.0;0.0007586120924237505;0.00037256191060777103
1349;discipliner;0.0;0.0;0.0042344115857943145;0.0;0.0;0.0;0.0;0.0017112263579215207;0.0;0.0;0.0;0.0001016760944618857;0.0;0.006625630660339268;0.0;0.00010387383644542915;0.005116166907013218;0.0;0.0;0.0006914550791201977;0.0;0.0007912709937378898;7.207647193556721e-05;0.0;0.0004352178832125068;0.0
1350;discret;0.0;0.0002945677486501303;0.012218650684751283;0.019683643154569695;0.0;0.0;0.0;0.0;0.0;0.0;0.03875761068702087;0.0;0.006953564506032717;0.0;0.017985145945316746;0.012903495430878271;0.0;0.0;0.0;0.0;0.011746201293437716;0.037774253454584183;0.044651513263288804;0.0008369052042561783;0.0;0.0
1351;discrètement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004122272521898515;0.007105310907494779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000836532096221739;0.0
1352;dise;0.003141947654216599;0.0039358727021845605;0.0;0.0;0.0;0.0;0.0;0.0018234605081173141;0.0026784332080835374;0.0;0.0003346839359581999;0.0;0.0;0.0;0.004880118195239043;0.0;0.0;0.0006246528475909681;0.00042411141415256296;0.0;0.0;0.0;0.0001858794200120535;0.0;0.0;0.0
1353;disent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6842104480792942e-05;0.0;0.0;1.3631927488884237e-05;0.0;0.0;0.00013886059802080137;0.0009889459388622778;0.0;0.0;0.0;0.00017150920715962385;0.0;0.00039015318423059347;0.0005816985796710815;0.0;0.0;2.523355493681277e-05
1354;disgracieux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015606069155791954;0.0;0.0009183350458751847;5.735500132613192e-05;0.0;0.0003093587937098271;0.0;0.0;0.00024476495215571307;0.0;0.002646528260881899;6.204634896359944e-05;0.0;0.0007071366389561141;0.006412673829817261;1.0105010339607909e-05;9.97378447509216e-05;5.924402786989486e-05
1355;disign;0.0;0.0;0.00012993314475611095;0.0;0.00031782296314819623;0.0;0.0;0.0;0.0;6.283907351148661e-05;0.0001218656549714878;0.0;0.0;0.0005212594906000689;6.037140066897058e-05;0.0;0.0;0.0005516773164865176;0.0;0.000808364848590644;0.0;0.0;0.0;0.0;0.0006389684328412989;0.0
1356;disodium;0.0;0.0;0.0;0.0;0.0;0.0;1.561090066926406e-05;0.0;0.0;0.0;3.653212126717025e-06;0.0;0.0;0.0;4.3326254117205324e-05;2.423854369174303e-05;0.0;0.0;0.0;9.88207645049574e-05;0.0;0.0;0.0002594568867533331;0.0;1.8015459972305117e-05;0.0
1357;disons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029568587400822717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012491699764703521;0.0;0.0;0.003974121413912041;0.0;0.0;0.00018476625626259572;0.0006623490343531011;0.0;0.0;0.0
1358;disparait;0.0;0.0;0.0032777978156411807;0.0002726389231826113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031985743177877934;0.003478393311116717;0.0;0.0;0.016952644275922277;0.002482685804547414;0.0;0.0;0.0005308896081047328;0.0;0.0;0.00029764387213354935
1359;disparaitre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001858425500684493;0.0;0.0;0.00020695401657780933;1.9431587800011065e-05;0.0004958191060745478;0.0;0.0;0.0041446513136717805;0.0;0.0;0.0004198456685888712;3.339045667757086e-05;0.0;0.0;0.0
1360;disparaître;0.00013733196443154293;0.0;0.0037274094196928275;0.0005763383712152813;0.0;0.0;0.0005328083276980507;0.0005529966081648331;0.006135731572781225;0.0005852846243676681;0.0024944686017939026;0.0;0.0;0.009432631596994239;0.0005979728272956285;0.011248769591994038;0.0;0.0;0.0005722770540426957;0.0;0.0;0.0;0.006865852067086028;0.0;0.0004501925619261105;0.0
1361;disparu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018869372988678812;0.001119890359336349;0.0;0.0;0.00012931104591352858;0.002361285699388586;0.0;0.0;0.002522796021347049;0.0;0.0;0.0;0.0;0.0;0.0009690264728265054;0.0
1362;dispatcher;0.004415250261037925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00033308244729688855;0.0;0.0;0.0
1363;dispencieux;0.0;0.0;0.0;0.0;0.0;0.0;3.7220024143614265e-05;0.0;0.0;0.0;6.457064993949346e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.563309880642781e-07;0.0;0.0;0.0
1364;dispense;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018686024390294154;0.0;0.0;0.0;0.0;0.008418625175687774;0.0;0.0;0.0;0.0;0.0;0.0009463089235959064;0.0;0.0;0.0;0.0;0.0
1365;disponible;0.0;0.0;7.899486061809117e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.245467854500782e-05;0.0;0.0;0.0;0.0;0.0;0.0015024510251787611;0.0006669262515817762;0.00020012081284038588;0.0024421946479485095;0.0;0.0;6.021370412616674e-05;0.0009169339094109829;0.00016520392083015615
1366;dissertation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9087434865394913e-05;3.093700391559204e-05;0.0;0.0;0.0;2.451452812845088e-05;5.406425319877623e-06;0.0;0.00012724360731596583;0.0;0.0;2.6385535395617518e-05;0.0;2.2437188227435024e-05;4.97479601078794e-06;0.0;0.0;1.753883858737222e-06;0.00018094633126290274
1367;dissipé;0.0;0.0;0.0;0.004709906278200835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007011762057552148;0.0;0.0;0.0;0.0024424807419388284;0.0004991004571648199;0.0031735276293525555;0.0;0.0;0.0;0.0;0.0003863628154450074;0.0
1368;distribuer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010388527103905835;0.0011431887212079372;0.0;0.0;0.0011198911892887642;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1369;distributeur;0.0015391644133923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014064820799828499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010116103706834278;0.011841680961501656;0.0;0.0;0.0;0.007251747046218313;0.0
1370;distribution;0.0034712826933380662;0.0;0.0;0.001579296942052546;0.0;0.0;0.008534152822621578;0.0;0.0;0.0;0.002708354651806006;0.0;0.0;0.0;0.0;0.01573107791445014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0109965710172067;0.0
1371;dithyrambique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040714621373703856;0.00011290465620452898;0.0;0.0;0.0011680718901495245;0.0;0.0;0.0002471460301948925;0.0;0.0;0.0007870090006640887;0.0
1372;divan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.649281762615904e-05;0.0;0.0;0.0006594263110182439;0.0;0.0003938478514999008;3.5777927553962902e-06;0.001102322704942917;0.0;0.00028367161096154035;0.0
1373;divin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.872706821516897e-05;0.0;0.00031344890452673566;0.0024632146219015468;0.0;0.0;0.0;0.0007033964797550083;0.0;0.0;0.0;9.623053309602383e-06;0.00018338126600613464;0.0001320870071459428;0.0
1374;divine;0.0;0.0;0.027822024131174614;0.0;0.0;0.0;0.0;0.008415298710833203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017573330271208193;0.0;0.0;0.0;0.002844137270066849;0.0;0.0;0.0;0.0;0.007267329878105607;0.0
1375;divinement;0.0;0.024170730263212606;0.0005152799677176107;0.0;0.0;0.0;0.015743111994174608;0.0;0.020922813790776065;0.0;0.002679458002136297;0.0;0.0;0.0;0.0;0.0;0.005322902940137216;0.0;0.000429842768926028;0.0;0.0;0.0;0.0;0.0;0.007606117554946957;0.0
1376;diviser;0.0;0.0077673833986321265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.720978251029e-05;0.0;0.00027822545620231475;0.0011317417333743477;0.0;0.001732900803670514;0.0;0.0;0.0;0.0023241367721299477;0.0
1377;dizaine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002738865494623853;0.0;0.0;0.0;0.0;0.00405349831184524;0.0109895691505454;0.0009850819770891872;0.0;0.005289235861920514;0.0;0.0031484171743855513;0.0;0.0;0.0;0.0;0.0;0.0024609758012655546;0.0
1378;docile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004628932807992401;4.6704082760983815e-05;0.0;0.0013081620373745692;0.0;0.0;0.0;0.0;0.0;0.0;0.000323230661451153;0.0013061142879783867;3.7272214256490545e-05;0.0;0.0;0.0;2.888018505325741e-05;0.0;0.0
1379;doigt;0.000936965183179909;0.0;0.0024828587026877826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004864323791339428;0.0;0.001374522618183675;0.0018958296939756655;0.025122829899005526;0.02506953792055068;0.0027455180342893315;0.0017264923164786077;0.004645687142944255;0.012513072276238544;0.0;0.0012209507094367784;0.0008942710462266173;0.0;0.0;0.0
1380;doigte;0.0;0.0;5.495765723586566e-05;0.0;0.0;5.223115807190732e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011362622095403676;6.812039795118506e-05;0.00013215299668490607;0.0;0.0;0.0;0.000192935867233056;0.00027243453692403036;0.0006495056391964439;0.0005716740659118824;0.0001988926178802494;0.0;0.0
