;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
1738;envoyer;0.003771038492204354;0.0;0.0;0.007716628694038416;0.0;0.0;0.0007717260081657308;0.0013004587604251265;0.0;0.0021639830037429074;0.0;0.0;0.0;0.0;0.0;0.0;0.011335030625084175;0.0;0.05948346427466183;0.005408595402193127;0.0032130941174044565
1739;envoûtant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021439662498144812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1740;envoûter;0.0;0.0;0.0;0.00012124067262441272;0.0;0.0;4.045236296766825e-05;0.0;0.0;0.0001068594290411231;0.0;0.000465966839273798;0.0005267329944609013;0.0;0.0;0.0;0.0;0.002133085063790886;0.0;0.0002797843128813104;0.000556840486236437
1741;epais;0.0;0.0;0.0;0.0;0.0;0.00043895777467924514;7.131243786745718e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00345548178148168
1742;epaise;0.0015303309130489152;0.0006328529682343949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.17720005653105e-05;0.0;0.0;0.002747902591219173;0.0;0.0;0.0;0.00018166122306815404
1743;epaissit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
1744;eplut;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010409241370188999;0.0001245518010316882;0.0;0.0
1745;epu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007010418683514507;0.0;0.003415086872560187;0.000699509423561923;0.0;0.0;0.0010977735731371463
1746;equivalent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002815373854826316;5.498461493123105e-05;0.0;0.0001839628730097448;0.0;0.0;0.007381439813586713
1747;erreur;0.001021741617148391;0.0;0.0;0.0;0.0013360983706269126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024881192910142535;0.009575648834667154;0.0013993141413468292;0.0;0.0;0.006183640416970874
1748;esce;0.0;0.0;0.0;0.0;7.703633596249898e-05;0.0;0.0014066920909283937;0.0;0.0;0.0;4.8658109893698986e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011769662492455556
1749;escompter;0.0;0.004479310092252431;0.0;0.0;0.0;0.0;0.0;0.0;0.008931201426064864;0.0;0.006305869818798429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006366573291275559
1750;esg;0.0;0.0;0.0;0.0015012934914025156;0.0;0.002405380079695988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020054501195983106
1751;espacer;0.0019896395580337707;0.0;0.0;0.0;0.0;0.007128207502900122;0.0;0.0;0.00803474414728413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004525845278878449;0.01600509539858728;0.0;0.001516605870028294
1752;espagne;0.0;0.0;0.0;0.0;0.00019305384158776456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003546435792831106;0.0;0.000288825045692213;0.0;0.0008827675205544106
1753;espagnol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.656756985212428e-05;5.729821175146799e-05;0.0;3.886249693817182e-05;0.00028595942680717133;0.0001106461462520727;0.0;0.0;0.0;1.0849232996064027e-05;3.630632058673508e-05;0.0010599060003734196;0.00012893301212008767
1754;espere;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015959586864296965;0.0;0.0;0.0
1755;espoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0019009910414069997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012891140084195023;0.0;0.00010835333847327947;0.0005455933202589826;0.003759187720191168
1756;esprit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019708330450265475;0.0;0.0;0.0014200809069266046
1757;espèce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.150290794983626e-06;0.0;6.820017330267096e-05;0.0017513842019937888;0.0;0.0;0.0005247620435483197;0.00038858606795844455
1758;espèrant;0.0;0.0;0.0;0.0;0.00025963927820093363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018934539457186587;0.0;0.0001969675279855902;0.0;0.0023980627051354347
1759;espère;0.0;0.0;0.0;0.0;0.0;0.0;0.015802266439378366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005498895276908838;0.006719734911887142;0.0007281143339887748;0.0;0.008696558691783924
1760;espérais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021101627316597094;0.0;0.0;0.0;0.0;0.0;0.0;0.006402059723573572
1761;espérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007133526375842364
1762;espérant;0.0;0.0;5.546033406327825e-05;0.0;7.275285353310884e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1601604744553e-05;0.0;0.0;0.0001351121225011512;0.0;0.00014832150779344803;0.0;0.0006255388455256119
1763;espérer;0.0030064499855394773;0.0;0.002307419440142695;0.0;8.210087249051141e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.845320199159635e-05;0.0;0.0;0.004930891218487938
1764;espéré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01262635739344792;0.0
1765;essais;0.0;0.0;0.0;8.802565058643103e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.008717388130002673;0.0;0.0;0.0;0.0;0.005107275039837089;0.0;0.0;0.0;0.004496892417459013;0.0014146277821322044
1766;essayer;0.0;0.0;0.0;0.0;0.02136387910645644;0.0;0.0;0.0;0.01813428260554762;0.0;0.0;0.003947884754288926;0.0;0.025794946907874945;0.0;0.003522074452802869;0.03939482561275248;0.00013705955739045197;0.0;0.0;0.2069239557751288
1767;essayez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3223385446772773e-85
1768;essayé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000994430482003447;0.0;0.0;0.0012864130928269184;0.0;0.0;0.0;0.01436668266969584;0.002742087238362157;0.01269350740480434
1769;esselent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
1770;essentiel;0.0;0.0;0.0;0.0003132117230403822;0.0;0.0;0.0;0.005177398743592251;0.0;0.0;0.0;0.0;0.0;0.008508573090841838;0.0;0.001810041566994865;0.0;0.0;0.0;0.0038010615278629596;0.001357160388216905
1771;essie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013076946272345662;0.0;0.0;0.0;0.008594157865146322;0.0;0.0;0.0005945552815426851
1772;essorage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0052378782969296385
1773;essoree;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010143344325452266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002580072749971531
1774;essorer;0.0;0.001423208013591099;0.0;0.0;0.0;0.0014525837685276718;0.0;0.0;0.0;0.0008807384702381751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4569680771235513e-05;0.004156089010828252
1775;essorez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026391144779815113;0.0
1776;essorés;0.0;0.001346830283142282;0.0;0.0;0.0;0.001490994128549496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019756603627406927;0.002109569020541829
1777;essuyer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017341446560490605;0.0;0.0;0.0;0.0;0.002507671742725665
1778;est;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00495942071597665
1779;estee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020382209737764227
1780;ester;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010710700274409823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008616740701459623;0.0;0.0;0.0
1781;esthétique;0.0;0.0;0.0;0.0;0.0;0.0;0.0001035301481345208;0.0;0.00020874520149593857;0.0002294487707847481;0.0;0.0;0.00016267903479335588;0.0003887225327273894;0.0;0.0;0.0;0.001499815819251008;7.257981782404191e-05;0.0021252619872671906;0.0006350105036824829
1782;estival;0.0;0.0;0.0;0.003419033724909243;5.0485447698566684e-05;0.0;0.0;0.00012847933031884013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004714669234340622;0.0;0.0;0.0;0.0;0.0009649066700169324
1783;estompe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010959469946570962;0.0;0.0;0.0;0.0;0.004568386170645285;0.0;0.00492777759493904;0.0;0.012152225903059201;0.007074789280701876
1784;estomper;0.0;0.0;0.00021536481418553928;0.0;0.0;0.0;0.0;0.0;0.0035069365045844224;0.0;0.0017112491133784448;0.0;0.0;0.0;0.008895752005880317;0.0029112462006244803;0.003247910581748437;0.0029895901988597775;0.0;0.0;0.007869813592267122
1785;estompé;0.0;0.0;0.0;0.0018167106938959978;0.0;0.0;0.0;0.0;0.0;0.0;0.00433701153940398;0.0;0.0;0.0;0.0;0.0;0.0;0.0002358865164264942;0.0;0.0;0.0
1786;etale;0.0;0.009732799501584294;0.0;0.0019020818101732147;0.0;0.0;0.0;0.003923080759281698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0126150162065887;0.0;0.0012890597541918712;0.0;0.0;0.0
1787;ete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
1788;etoffe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020296570016955576
1789;etonné;0.0;0.0;0.0;0.0;0.0;0.0;0.0041527485889971665;0.0;0.005019290335470617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002739613692207404;0.0;0.005979038700086824;0.0;0.0
1790;etouffe;0.0;0.0;0.0;0.0;0.0;0.0;0.0056886056086181925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002909438601276111
1791;ets;0.0;0.0;0.0;0.0;4.0683318621397194e-05;0.0;0.0;0.0;0.0;0.0;0.0;2.9695620221304647e-06;0.0;8.510981265487129e-06;8.928626039072649e-07;0.0;0.0;0.0003397683426781807;0.0;6.33530798862717e-05;0.000385198770515597
1792;ett;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002307217625411618;0.0;0.004488828611421607
1793;etvd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033610549804793666;0.0;0.0;0.0023212215609233412;3.868109140640597e-05
1794;euro;0.0011887066376902852;0.0;0.024596369847812553;0.0;0.0;0.004363780919896598;0.001399033690271509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00431942491209935;0.0;0.012411504708242068;0.0;0.0;0.005517089041865148;0.020828674597007917
1795;européen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006927256811232207;0.0;0.000955598312680677;0.0;0.0;0.0
1796;euros;0.0;0.0;0.0033277210388250955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0050778375366050685;0.0;0.0;0.0;0.0011572671419219883
1797;evaluation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0060655520795719195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1798;evaluer;0.0019198278931504826;0.0;0.0;0.0;0.0;0.00010899781974403685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007025614022464816
1799;evite;0.0;0.0011934077476084954;0.0;0.006366222873946927;0.0;0.00014119511406893528;0.0;0.0;0.0;0.0;0.011337556842972482;0.0;0.0006908009970659115;0.0;0.0;0.0;0.007081126701672596;0.0018510435938545243;0.0;0.0;0.0009345204759455656
1800;eviter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015448694401646358;0.0;6.930680703364877e-05;6.349514284529099e-05;0.0008400473265229655;0.0021443848267742173
1801;evoluderm;0.005267224022840367;0.016339684921690648;0.0;0.004451290215512756;0.0;0.0;0.0;0.0;0.0008036297667427118;0.0;0.0;0.0016600457889855745;0.0;0.0;0.010690214768486844;0.005454211187930576;0.002159773028159126;0.0;0.0;0.0;0.0013925675654799577
1802;evoutant;0.0;0.0004679496556197245;0.0;0.00014728491596023647;0.0;0.0;5.328051703159624e-05;0.0;0.0;0.0;0.0;0.0003255310231506161;0.00018629626875700184;0.0;0.0;0.00018424381642894076;0.0;0.00239563650508585;0.0;9.936599985129271e-05;0.0
1803;ex;0.0;0.0;0.0003404853888417648;0.0;0.0;0.0;0.0;0.0;0.002444770387161659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015824812243405689;0.0;0.0;0.0;0.0005796992036072268
1804;excelent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011439088050731705;0.0;0.0;0.0;0.0;0.0;0.004981833454111864;0.0;0.0;0.0;0.0
1805;excellence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017668990648388727;0.0;0.0030985801760251993;0.0;0.0;0.0
1806;excellent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6037468066375085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1807;excellentes;0.0;0.0;0.0;0.0;0.00011250925318079611;0.0;0.0;0.0;0.0;0.0;0.0;9.285873663969001e-05;0.0;9.365192734641017e-05;0.0;0.0;0.0;0.0;9.798011675711809e-05;0.0;0.0021962183686460666
1808;excellents;0.009866743045691457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1809;excellenz;0.0;0.0;0.018210534183187677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1810;exceller;0.0;0.0;0.11727343058527875;0.0;0.006987929088725294;0.026406392264503677;0.008141471292798417;0.0;0.000349626805308245;0.0;0.0;0.0;0.0;0.0;0.0;0.01450284028982745;0.0;0.00826323650780619;0.0;0.0;0.0
1811;exception;0.0;0.0;0.008369327561566007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015358906373261652
1812;exceptionnel;0.0073103686662472;0.005292026767876737;0.00362565330540259;0.0;0.0;0.0;0.0;0.0;0.0;0.011813034053130615;0.0;0.0;0.0;0.0;0.0;0.0020129143050024115;0.0;0.0;0.0;0.0;0.00039327889161921265
1813;exceptionnelle;0.0;0.00023840757802964145;0.0007621272691304588;0.0;0.0;0.0;0.0;0.0;0.002224508956821057;0.0;0.0;0.0;0.0;0.0;0.0;0.00013229529508353456;0.001612276917152475;0.0;0.0;0.00013868431100047697;0.0
1814;excessif;0.0;0.0008445924559521588;0.01315513076879716;0.0;0.0;0.0;0.002610124351379778;0.0;0.0043905975979620145;0.0;0.0037495283952988334;0.0;0.0;0.0;0.0;0.002988640605389444;0.0;0.0;0.0;0.0;0.007882993386830666
1815;excès;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0170075601055968;0.0;0.0;0.00025211049221452646;0.0;0.0;0.0;0.00015488797566448373;0.006391551500946354
1816;excédent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006390827745205818;0.0;0.0;0.0001788561956014545;0.0008567693297022162
1817;exelent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018195668176099408;0.0;0.0;0.0;0.0
1818;exellent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009702339366366799;0.0;0.0;0.0;0.0;0.0;0.0;0.11837052751754323;0.0;0.0;0.0;0.0
1819;exemple;0.0;0.0;0.0;0.0;0.0011148209136985273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0056967428342507365;0.0;0.0;0.0;0.0006752281795344064;0.009224946718957544
1820;exfoliant;0.002194410751502001;0.0;0.0;0.0;0.0;0.004106606116990982;0.0;0.0;0.0;0.0036026878867014105;0.0;0.0;0.0;0.0;0.0;0.004368809246349026;0.0;0.0;0.0;0.0;0.0
1821;exfoliation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008680745978364537;0.0;0.0;0.0;0.0;0.0;0.010385061664008644;0.0;0.0;0.00013962300878124633;0.0;0.0
1822;exfolient;0.0;0.0;0.0;0.0;0.0;0.005615545819738466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014357258121138204;0.0;0.0;0.0;0.0006371137682574203;0.0;0.0003629123967491182;0.0009350262326901636
1823;exfolier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029635808357737667;0.0;0.0;0.0011291359925294088
1824;exigeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00628097525803132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037409873033405466
1825;exigence;0.0;0.0;0.002563365850869954;0.0;0.004791357046727711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006351895341557365;0.0;0.0014603081240557383;0.0006048273144140966
1826;exister;0.0;0.0003940261079099928;0.0;0.0;3.326785639985938e-05;0.0;0.0;0.0;0.0;0.0006744919036366538;0.0009349092644854486;0.0;0.009324597015443765;0.0;0.004798535650697558;0.0;0.0026446212453004633;0.0007628428077178232;0.0;0.0006829507014317338;0.00885863281092442
1827;expedition;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002517131844096506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027628937087091625;0.0;0.0005172290252399718
1828;expert;0.0;0.0010152180526290422;0.0;0.0;0.0;0.0;0.0;0.0;0.02034749673787454;0.0;0.0;0.0;0.024870276948198874;0.0;0.0;0.002878116923652611;0.0;0.0;0.0;0.0;0.018786979236877693
1829;explication;0.0;0.0008906068835899018;0.0006991687163619718;4.276454017229293e-05;0.0;0.0;0.0;0.0;0.0020759893709173583;0.0;0.0;0.0;0.0;0.0;0.0;6.648721351990407e-05;0.0015486145261169625;1.0677728688584124e-06;0.0;6.56375087964986e-05;0.00015467606139039732
1830;explications;0.0;0.0;0.0;0.0;5.5226558563555126e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015993856613301782;0.0;0.0;0.0;0.000673370863008757
1831;explicative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00242782507418213;0.0;0.0;0.006505800550869524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004525741127339026;0.0;0.0
1832;explique;0.0;0.0;3.681498276323537e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.958815065109176e-05;0.0;0.0;0.0;0.0;0.00031800360859803576
1833;expliquer;0.0076375916479721195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01381985897204776;0.0;0.0;0.022017410001266155;0.0;0.0;0.0;0.0;0.0006647867165173324;0.0005101348085370607;0.004555804498117378;0.0015249814057052764
1834;exploitable;0.0;0.0;0.00014432271524738013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011924389762291907
1835;express;0.0;0.0;0.0;0.0;0.0;0.0061889174881077525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012594735679846475;0.0;0.0
1836;expression;0.0006355332265843617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003607091137104622;0.0012975496678721786;0.00023435382918783178;0.0;0.0;0.004607704265103919
1837;exprès;0.0;0.0;0.0;0.0;0.0;0.0;2.920944263943589e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.0954631444413764e-05;0.0;0.0;0.0;2.258603121790663e-05;0.0;1.1169481752013166e-05;0.0006778545554652329
1838;expédier;0.0;0.0;0.0;0.0;0.0018635708024714213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018631245636657988;0.0;0.0;0.0;0.0013149948021626365
1839;expéditeur;0.0;0.0;0.0;0.0;0.0004590726505193491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002690432731076726;0.0;0.0;0.0;0.001569039946111204
1840;expédition;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.306799828879391e-05;0.001950664113805082;0.0;0.019569931608040124;0.0;0.0
1841;expérience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001484311783599994;0.0;0.0;0.0;0.0;0.011666189838132345
1842;expérimenté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002747878384384829;0.00031782233192282684;0.0;0.0;0.0031087474794088276
1843;exquis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007803732998126927;0.0;0.0;0.0;0.0;0.015031815259755025;0.0;0.0;0.0;0.0;0.0;0.0
1844;extase;0.0;0.0;0.0035410633805690586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001888349266952898
1845;extension;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011441545396412841;0.007190566117794475
1846;extra;0.00048765690274233406;0.0036073276021573236;0.00942461147451244;0.0;0.0;0.004046071214158329;0.0024868541081432046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000950743768343746;0.0012026980196465943;2.889095972335233e-06;0.0;0.0;0.04250059974822813
1847;extraire;0.0;0.0;0.0;6.248405506734377e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006062534516357506;0.0;0.00033954004420444126;0.0;0.0004554416836492587;0.0
1848;extrait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014846384441727538;0.0;0.0;0.0;0.0008003106948199468;0.0;0.0;0.0009691076600143041
1849;extraordinaire;0.002592873514491209;0.0;0.0;0.0;0.0;0.009910780071006868;0.005534388106925987;0.0;0.0;0.0;0.001667975178807435;0.0;0.0;0.004996562855276513;0.0;0.0;0.0026402184220106818;0.0;0.0;0.0;0.008376613389237142
1850;extraordinaires;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.415609715250371e-05;0.0;0.0029594594830604144
1851;extravagant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016840197194544382;0.0;0.0;0.0029289556883219697
1852;extreme;0.0;0.0;0.0;0.0034308150578190528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023390602283143774
1853;extrême;0.002372325082667172;0.0;0.0;0.0015136638853575706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00487012219820255;0.0;0.0;0.0;0.0;0.0;0.00022011761435596698;0.0;0.0;0.007673950462732687
1854;extrêmemenr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003298758534785201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002588243638987897;0.0010276083112826123
1855;extrêmement;0.0023905289426746704;0.0;0.0;0.0016189296263115485;0.0008657949600862178;0.012727655263275264;0.00019036348308152292;0.007968928437862316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001342275057179388;0.00481500982067941;0.002357093847575048;0.0020702871306179245;0.0036550127843714957;0.027853895075799672
1856;extérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004471881785234045;0.005256896556446977;0.0;0.002021559762370477;0.0;0.0;0.0018327557295544214;0.0;0.0;0.0;0.0008937814016066586;0.0019975972652938666
1857;eye;0.00391025865159994;0.0;0.0;0.0062689626775873745;0.0;0.0;0.0;0.0006856397508017578;0.002739874082812932;0.0;0.019682811337135713;0.0;0.0;0.0049631056739480196;0.0;0.0;0.0;0.016854175034875258;0.0;0.015413430518336827;0.012227737207185207
1858;eyeliner;0.0;0.0;0.003206097044142529;0.0;0.0;0.0;0.0;0.00012404494347815532;0.0;0.0;0.0;0.0;0.008992055403705101;0.0;0.0;0.0;0.0;0.0009641246677760682;0.0;0.0;0.010339971876570837
1859;eyes;0.001003565624269955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002866657273818664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037503633635511653;0.0
