;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
6471;"""Je suis satisfaite malgré son pris élevé""";0.00028067706400148473;0.0014165649032081482;0.0;2.058753929515383e-05;0.0;0.1434642498136048;0.0;0.0;0.0;0.0;0.0010494194909005435;0.0;0.0;0.000354514190849784;0.0;0.0;0.00021909432360944404;0.0;0.01248124580799091;0.0;0.0023191989555528983;0.0;0.0
6472;"""le rose n'est pas très prononcé, mais joli malgré tout.""";0.00045712809139854173;0.0;0.002465579535103134;0.0030485398532679583;0.0;0.0;0.0014570625711811738;0.0;0.0;0.0;0.01770248639348115;0.0;0.0;0.0;0.00013933076888195806;0.0;0.0;0.008852853228469754;0.0;0.0;0.04601130761035854;0.0;0.0
6473;"""couleur peu prononcée""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20440405775004147;0.0;0.0;0.0;0.0;0.0;0.0;0.0024315684017203265;0.0;0.0;0.0;0.0;0.0
6474;"""Produit que j achète reguliereme nt fait les ongles impeccables""";0.00031495668824778073;0.0011182492099200893;0.002210960097949006;0.0;0.0;0.00026501417158369457;0.00023604321649640502;0.0;0.0001126766354888199;5.889061557491581e-05;0.0;0.00467562002333582;0.0;0.0;0.003435252150917389;0.00033280945802001074;0.00060683432194005;0.0;0.00548278433264074;0.006636979881157006;0.0;0.0;0.006292895117395212
6475;"""Belle teinte de noir profond""";0.00028985125212502505;0.0;0.0;0.009603373954078603;0.0003355239791938772;4.307194609981193e-05;0.0003455749634511681;0.0;0.0;0.0;0.005258105954184215;0.0;0.0;0.0;0.014964391606163793;0.04463975747656293;0.0;0.004313298598475159;0.0;0.004272921835178977;0.004737901594881801;0.0;0.006977366931091875
6476;"""très bon produit je le recommande le crayon gras tient vraiment bien""";0.10705918825032099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25679939073677915;0.0
6477;"""Joli trait sur les yeux mais dommage que la mine se casse facilement""";0.0008424179294950757;0.0;0.002194012093293501;0.0006134849524382177;0.0;0.0;0.002470453429108626;0.0005257976964520689;0.0010336716956305732;0.0;0.007954720686317293;0.0;0.0031045385938858064;0.0;0.0033024512345479983;0.012837836548611183;0.006881292125741666;0.005663446972318364;0.0006799826019069523;0.0018027572468451998;0.0600090035785971;0.0026566333817396163;0.0
6478;"""Ne remplit pas les promesses de la description. Trop cher pour une qualité médiocre""";3.6941313543375485e-06;0.0;0.0003342305147688097;0.0;0.01983984517406242;0.00036344553392730916;0.09212692044615661;2.5172744380076874e-05;0.0;0.0;0.0005808039113721572;0.0006079478320417757;0.0005207642528993435;0.0;0.0015210999072088958;0.004904898073315167;0.0;0.003119831461605572;0.0;0.0;0.0;3.2365387793111905e-05;0.0
6479;"""La couleur convient bien à mes yeux vert-marron. Il s'use relativement vite, mais tient bien. Un peu onéreux néanmoins !""";0.0;0.0006569869871769398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10251367291265404;0.0;0.0;0.0;0.0;0.08695252274747944;0.007765538079617156;0.0;0.0;0.0007404344917853587;0.00020930563964450727;0.006156123305620065;0.0
6480;J’aime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6481;"""Bonne texture pour ma peau sèche.""";0.0;0.0;0.0;0.15694820176913385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2635213046283875;0.0;0.0;0.0;0.2597456406251867;0.0;0.0;0.0;0.0;0.0;0.0
6482;"""Pas de  volume""";0.0009664518898809602;0.0008301709986278867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008518703421403628;0.002197788013516976;0.0;0.023659210015386907;0.0030113317667847506;0.0;0.0;0.0014119190555761305
6483;"""porte bien son nom de &quotvelours&quot, très très agréable à mettre""";4.045615436847423e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005127347978905565;0.007045838440084808;0.0;0.0;0.02235872968712932;0.0;0.0;0.010935320590861233;0.0
6484;"""N'étant pas une pro du maquillage, je le trouve parfait à utiliser""";0.0;0.00010123822847775945;0.00011755783405680845;0.00047736100779280686;0.0;0.0;0.0022730228043082775;0.0;0.14427287875132075;0.001579759801680446;0.00020333837400079549;0.0;0.0018411300888075972;0.00017913692616785808;0.0;0.007623948312779419;0.0006308457222308099;4.6454190746568076e-05;0.0;0.002404220045154746;0.0008325441440000754;0.005790439244166627;0.0
6485;"""Très bon mascara, sa brosse est composée de 2 parties (moyenne brosse et petite brosse). Permet de démêler ses cils avec la petite brosse puis de sublimée son regard avec la plus grande.""";0.0;0.003991006688113539;0.0;0.0;0.0;0.0;0.0;0.001400233728367923;0.0015862267280461267;0.0;0.0;0.0004960450071901405;0.001427167977158465;0.006117056347689468;0.005119154330621165;0.01303366852349009;0.0;0.0;0.033893766072968214;0.0;0.0328239209083712;0.001011788146691789;0.0
6486;"""Belle couleur, pas de paquets""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23596449527432206;0.0;0.0;0.0;0.0;0.0;0.00471903616317684;0.0;0.004882532214611987;0.0;0.0;0.0;0.0019403914847365184
6487;"""Ce n'est pas du tout un 3 en 1, j'ai beau tourner le tube, je tombe toujours sur la même brosse !""";2.4442719770102878e-05;0.0;0.0008618106202976975;0.00013548904159964555;0.0;0.0;0.0;0.0;0.0009464043028130192;0.0;0.0;0.0002497666653290088;0.0006094096629981557;0.0;0.0033288750780152425;0.002489623495896756;0.0001722712672515373;0.002500581793766174;0.01446482949688503;0.0;0.002964662602673922;0.0009226206670022509;0.0
6488;"""Les magasins Marionnaud m informe que la majorité des brosses de ce produit sont défectueuses. Il manque la brosse au bout...""";0.0;0.001063508547977503;0.0;0.0;0.0;0.00023092205905517573;0.0006146548402485116;0.0;0.0;0.00023375097606668878;0.0010064580647349145;9.180444216830162e-05;0.00010758964080534445;0.0;0.002061719827485818;0.0011981833433576275;0.0;0.0010457018437559863;0.009425251329941386;0.0021564660603146384;0.0032683114280595655;0.0020985237062890916;0.0013396127387544539
6489;"""Crayon difficile à tailler, bonne tenue la journée""";0.00011730264952727746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0779385584538625e-05;0.007110414614431565;0.0;0.0049537738418750235;0.0;0.0;0.09786213541325216;0.0005485273221981131;0.0;0.0;0.000637310364033052;0.0;0.005373370733739354;0.0
6490;J'ai trouvé enfin un crayon facile à utiliser, d'une excellente tenue et agréable à positionner à l'intérieur de l'oeil. Le seul défaut mais qui n'en est pas vraiment un, est qu'il s'use assez vite.;0.0;0.000625891550828937;0.0;0.0;0.0;0.0001419289143352632;0.0;0.0;0.08119099598428453;0.0;0.0;0.0;0.0;0.0;0.08997638696016959;0.0;0.008779925580705174;0.0020793098745338612;0.0;0.0;0.0;0.013617996819185879;0.00878731948318326
6491;"""Très bien, conforme à mes attentes, je recommande !""";0.12614166932602922;0.0;0.0;0.0;0.28962857464282776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6492;"""Il est constitué de produits non cancérigène ! Très important ! Un peu dur à démaquiller.""";2.1815667904850296e-05;0.00017364506078078467;0.0013116568941868754;0.0;0.0;0.00025011632460463466;0.0;0.0;0.0;0.0024874203150230183;0.0;7.694138121814872e-05;0.0;0.0;0.0027635191086789073;0.010147556568504251;9.227029699009904e-05;0.0;0.003525556300833607;0.0049594179658323705;0.0;0.001955577883650364;0.0002447178970133035
6493;"""pas de volume même avec plusieurs couches par contre s'enlève facilement à l'eau chaude pour commencer, et il en reste très peu à retirer avec un démaquillant... mais cela ne compense pas le manque de volume""";0.0006017355255154177;0.0006816217715204876;0.0;0.0;0.0003931187964885135;0.0;0.0006563510698088404;0.0;0.00041430742624624093;0.0;0.0;0.0;0.0015672719243906663;0.0;0.009734445749352824;0.02197661533021719;0.0008662547012809447;0.0;0.018209642639392724;0.0006766076592990055;0.0010564780554061764;0.0;0.0
6494;"""Je ne savais pas trop à quoi m attendre avec ce mascara, mais étant adepte de la marque clinique pour les soins du visage, j ai voulu tester et je dirai peut mieux faire.""";0.0006216328331077743;0.0;0.0;0.0032335006771528046;0.0;0.00012673676460051988;0.0004654329885917173;0.000443785079543031;0.0;0.00026645701340288584;0.0;0.0;0.001341172871165765;0.010767742834339403;0.0;0.0031844447582786927;0.004988061103776688;0.0;0.05178589846193745;0.0;0.0;0.003548588074817104;0.0009366955315408168
6495;"""Correspond à la description""";0.0;0.0006507325382129089;0.0024067783581173782;0.0;0.04906621381049796;0.0007353134187711659;0.0011080332340474882;0.0;0.0;0.0;0.022459442855384676;0.0;0.0;0.0;0.003315730163228415;0.0;0.0;0.0028130991692639;0.0020355488269195045;0.0;0.0;0.0;0.010442838507243474
6496;"""Très bonne base de vernis et elle séche vite""";0.00031402487462766466;0.0;0.0;0.0009323136052679971;0.0;2.9759266410723076e-05;0.0;0.0;0.0008869901488666045;0.0;0.001610428166648528;0.00037515657769507957;0.0;0.0019736039359778764;0.0;0.004655992804482577;0.01068659389727243;0.0022238267335721036;0.0010235612664089486;0.0002501127835147361;0.0010948947647145516;0.013756956628765202;0.0006024567112210961
6497;"""Très bonne base pour les ongles.""";0.0006905655522407678;0.0;0.0;0.0017186906133777415;0.0;0.0;0.00043457716044218326;0.0;0.0016617741568534946;0.0;0.0008005883527283824;0.0;1.9057194422204892e-05;0.00010050924023966996;0.00028880449089386205;0.007278308026116304;0.0;0.0;0.001180956702273965;0.0010210880473048003;0.0;0.0028898253184721032;0.003900470393993854
6498;"""Je le connais depuis longtemps ce produit et en aucun cas je ne veux changer.""";6.905231502268551e-07;0.000606569146223754;5.877911751159839e-05;0.00018134203917450457;0.0;0.0;0.0;0.00016195689526816824;0.0011405058038159786;0.00114541537059992;0.00042625775935472806;0.0;0.0;0.0;0.0010904560351979926;0.0008753818449279022;0.0;0.0014815438766036515;0.007558607277542149;0.005547025789611605;0.0;0.00029047429111273677;0.0011130125885855354
6499;"""Très bien pour séparer les cils et ne pas les surcharger.""";2.8422200505581485e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021388924548695126;0.006636641352159096;0.0;0.0;0.017242421715541505;0.0017938031007126453;0.0;0.0;0.0
6500;"""Seul ce mascara me plait, il me convient et ne veux pas en changer.""";2.6091485454338283e-05;0.00034397745028370326;0.000787078908386758;0.00036261717154543473;0.0;0.0;0.0;0.00020991539030617063;0.00023431532294832804;0.00033176557956876015;0.0010230753702462577;0.0;0.0;0.0;0.0;0.0005386848285203588;0.0030902937888097675;0.0024993598788776664;0.0021783653817978874;0.006020617668193435;0.0;0.0004736768851365698;0.0005292858623078226
6501;"""je pensais que la brosse était plus fine""";5.0600638390177245e-05;6.0438751157305586e-05;0.0;0.0011234635604062623;0.00016514316046430043;0.00045699176151040824;0.0;0.0;0.0012076739017879397;0.0;0.0011027980581684916;1.5087878306141673e-05;0.00039721533539331596;0.0;0.0018878983611348653;0.0018750181819864099;0.0;0.000300352628252095;0.0008634801260931215;0.0;0.001297274664146845;0.0;0.0
6502;"""avec les moins 30% j'ai renouvelé un produit que je prends habituellement""";0.0002842361790969786;0.0;1.1898395250233991e-05;0.0005932293868767804;0.0;0.0015239549489169642;0.0;0.0;0.0;0.0;0.0012371172146937138;0.0;0.0;0.0014301704614574052;0.0;0.0009721181086051156;0.00036231843221725253;0.0;0.010167187093627938;0.0;0.0023333010666204143;0.0;0.0010752068359179284
6503;"""Ce mascara me convient parfaitement, je n'utilise que ce mascara depuis des année.""";0.0;0.00015071669854763167;0.0009431856020405392;0.004128761168873;0.000855267258226729;0.0026673079146195405;0.0;0.0;0.005229171647797555;0.0;0.012213096947879499;0.0;0.0;0.0;0.0;0.002461139153115707;0.0;0.0;0.0;0.23139108061795507;0.00998293901366055;0.0;0.0
6504;"""produit sans réaction allergique pour mes yeux fragiles , dure très longtemps! Cils parfaits""";0.00035531872203227975;6.917917989551794e-05;0.001206055599572294;0.000579243064280931;0.0;0.0003261921536639001;9.047771290490886e-05;0.0;0.0;0.0022343189551945392;0.0;0.0;0.0;0.0;0.0017384279696823503;0.021610486808660404;0.0;0.0;0.017047510800559797;0.006312062806613771;0.0;0.0025313318225885176;0.0005147488946213152
6505;"""Excellent: cils allongés et plus volumineux. Effet vusible dès la 1ere couche de mascara. Ne fait pas de « patés » j’adore!""";6.968414597739476e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006883894777009696;0.0;0.0;0.0;0.002839978396541383;0.005267634465254232;0.0;0.0;0.014003883749744246;0.0;0.0;0.0;0.0
6506;"""Estee Lauder est reputé mais le mascara est dispencieux""";0.0;0.0;0.0;0.0;0.0;0.0;0.00038416773011575256;0.0;0.0;0.0;6.689040103353019e-05;0.0;0.0;0.0;0.0;6.747462925038847e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6507;FAIT DE TRES LONG CILS  MALHEUREUSEMENT JE SUIS ALLERGIQUE IL ME FAIT PLEURER JE RETOURNE A MON YVES ST LAURENT SHOKING;4.9564613641268063e-05;0.0;0.0;0.0;0.0;0.000292036339763712;0.0;0.0;0.0;0.0;0.0;1.5768246080459146e-05;0.0;0.001832886542596191;0.0009624707287330797;0.0056186802983350945;0.0;0.0004374552093674302;0.020082746019680756;0.0;0.0;0.0;0.0
6508;"""Super . Et facile a mettre""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2868559171270048;0.00035904562104434844;0.0;0.0;0.03875055599056585;0.0;0.0;0.021799507381422386;0.0
6509;Magnifique;0.0;0.00019577299537504515;0.00038937379734905043;0.0;0.00036880950430066557;0.0;0.0;0.0027199269398850215;0.0;0.0;0.027930825776836372;0.0;0.0;0.0003594291359298872;0.0;0.0023159831427375793;0.003362216823182647;0.0;0.000526828964479738;0.003035360457640355;0.0006208427098859508;0.00013524795881921558;0.0
6510;"""J'ai découvert ce mascara  par hasard dans la trousse de maquillage de ma mère. Nous qui étions fan de l'effet faux cils de YSL je peux vous dire que celui ci est encore mieux.. les cils sont allongés. C est vraiment le top en matière de mascara""";0.00019778307235675724;0.0001532236064296601;0.0;0.00026377048927468937;0.0;0.0;0.0009435005308677472;0.0;0.0029534796585759826;0.0;0.0;0.0;0.0007751179193727207;0.000742488826815788;0.0015424489555962333;0.013665607294636966;0.00024151717267593492;0.0;0.020942080673830025;0.0;0.0;0.0;2.219527861345202e-05
6511;"""Impression d'un mascara trop vieux. Des la première utilisation le mascara est sec et s'effrite en de petites particules noires.""";0.0;0.003010665419217068;0.0;0.0003268506230896266;0.0006506314215072316;0.000258752228772185;0.0;0.001175847417661418;0.00048687761614770337;0.0002726698281302002;0.0013833166189006995;0.0;0.0039318901900169765;0.005797331492549033;0.052202781332956104;0.006240513737967247;0.11100545818577232;0.001542709429283635;0.0015912733462364345;0.0;0.025519465691197438;0.00197708765764818;0.0
6512;"""Super il tient  très bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2715576739507499;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6513;"""le crayon tient bien mais la mine n'est pas aussi grasse que celui  reçu dans la box beauté Marionnaud.""";0.0;0.0;0.0;0.0;0.0;0.0;2.357965884940778e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10705243757712968;0.0;0.0;0.0;0.1452640833153712;0.0
6514;"""Gras et bonne tenue""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4843561134312777;0.0
6515;J’ai acheté cette marque faute de retrouver la précédente en magasin et je le regrette.La texture du crayon est trop grasse ,la mine s’écrase bref je suis très déçue d’autant qu’il n’est pas très bon marché comparé à mon précédent que Marionnaud ne commercialise plus.;0.0002281248796385507;0.0011298505785105684;0.0;0.0;0.0;0.0006352571278596495;0.001242925335995912;0.0;0.0;6.830485626094378e-05;0.00025729657026990856;0.0;0.06332223436694394;0.0;0.0;0.0;0.0;0.00220081250341736;0.027285286566459992;0.004738717758638844;0.0;0.07981610342378229;0.003482502111546166
6516;tres bon produit! Tenue incroyable!;0.00012501520005640034;0.00025123971259326586;0.00036108859414926947;0.0004539461087880662;0.0;0.0;0.0003360364912188493;0.0002507359554411278;0.0;0.0;0.0004279584502405732;0.00047758523636062713;0.0021987917007586944;0.0;0.0013669295845692127;0.0047582096445767195;0.0;0.0006827970625904084;0.004067085759385963;0.0;0.0007154516349904675;0.0;0.0011388469399728452
6517;Un autre produit que j’adore de la marque ! Les crayons sont super hydratants et ont une tenue incroyable !;0.0004523347550907147;0.0005534119871311914;0.0;0.0008360176542284991;0.0;0.0002565173276778461;0.0002280838598295317;0.0;0.0;0.0;0.00840350054577981;0.0;0.006223050512076206;0.0;0.0;0.016611776702835878;0.0;0.0;0.023587663429280124;0.0;0.0;0.013721258291395961;0.0
6518;Je suis une fan de la marque Blinc en général ! Ce mascara est incroyable, bel effet et  il se démaquille à l’eau mais avec une tenue incroyable !!! Très pratique pour mes longues journées de boulot!;3.492939583336892e-05;0.0;0.0;0.0;0.0;2.3393641889495113e-05;1.7314800740638588e-05;0.0;0.0;0.0;0.0025232341602992032;0.0;0.0035639490552462623;0.0014578468519666876;0.0;0.01849145193460864;0.0;0.0;0.020430501549761452;0.0;0.07067676164611379;0.0;0.0
6519;Très déçue par ce mascara. Pas de produit sur la brosse, il n'y a pas de volume. Il faut passer au moins 20 fois sur les cils pour avoir un semblant de mascara. Je ne le recommande pas du tout.;0.061738941257837764;0.0;0.0;0.00043522958423199663;0.0;0.0;0.0;0.0;6.786433987004817e-05;0.001152063540348708;0.0;0.00012041215426881151;0.0;0.0;0.0;0.010552537227649693;0.005033518644725349;0.0;0.04699696275020538;0.008243091699570963;0.0037991363536681857;0.0;0.0
6520;"""Ce mascara est toppissime! Il est super facile à enlever avec de l'eau tiède. Plus besoin d'utiliser des démaquillants qui abiment les yeux. Je suis hyper sensible et celui-là ne me donne aucunes allérgies. Il ne fait pas les yeux panda ) ce qui est plutot agréable. Quant à la pose, u petit bémol, c'est qu'il sèche presque trop vite mais au moins on évite les gros paquets! Je l'adore. Le prix est un peu cher mais bon je ne regrette pas du tout d'avoir fait confiance à la conseillère!!!!""";0.00023643835763281304;0.019989938214287257;0.0;0.0013075997722501555;0.0;0.0006085351090692666;0.0006199114456733558;0.0009111139132157283;0.04043205535192773;0.000655912185730242;0.0035116612978446614;0.00010378456658115124;0.0;0.004613354477684511;0.04740979869511058;0.019273133243710897;0.06114784827508833;0.0021504327447030326;0.015263921880695815;0.0;0.011188727205894897;0.0019182258327224114;0.001632165583158706
6521;il est vraiment nul j'ai l'impression que c'est de la qualité  du marché.  je suis vraiment déçue.  il ne longe pas les cils et il n'a  aucun effet sur le regard.;1.6927735809614606e-05;0.0;0.0004874237700509822;0.0002980600778413916;0.0;0.0;0.07863739442274593;0.0;0.0;0.0;0.0;0.0;0.0013413716500048508;0.0020742583152461363;0.0009203750286094231;0.005752988957328646;0.0;1.0552360075933825e-05;0.02423460813114054;0.004176595341318072;0.001192512765348929;0.004039507461551765;0.0
6522;"""excellente tenue""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6523;"""Cela fait des années que j'utilise ce liner et j'en suis toujours aussi satisfaite""";0.00017498426549947418;0.0;0.0;0.0;0.0;0.14291798577802156;0.0003441012912643107;0.0;0.17212137372422412;0.0;0.00039452437462401236;0.0;0.0;0.0;0.00306716982493875;0.00015584495971433787;0.0;0.00027340096773900084;0.0;0.030521080447057373;0.0;0.0;0.0
6524;"""Un peu déçue.  Le pinceau est fin et ne permet donc pas un trait épais.""";0.0007923561852558929;0.0;0.0006062010331341078;0.0;0.0;8.796822329043578e-05;0.00047923409675548436;0.0;6.143800753969561e-05;0.0028850749279866568;0.0045180908031383785;0.0003600806980053983;0.00761302044363866;0.00026794918203474147;0.008042739978020864;0.02427989018272814;0.004027121050041804;0.0;0.017901461993354465;0.0065765051963668;0.004017721574246871;0.0017367560273578977;0.0
6525;"""Si vous aimez l'effet khôl longue tenue, c'est pour vous !""";0.0;0.0;0.00011463940919258308;0.0;0.0;0.0002636940374436432;0.0;0.0;0.0;0.0;0.0;0.001370978722939779;0.00018812800064200422;0.00482117441809987;0.0030969123610971386;0.005193551572913837;0.0;0.0;0.020561756739355706;0.0010088258565002439;0.0;9.393793489019356e-05;0.0
6526;"""J'adore ce crayon que j'achète depuis des années""";0.00056505946467956;0.0;0.0;0.0;0.0;0.0038102173036224474;0.0;0.0;0.013079677083902395;0.0;0.0;0.0;0.0;0.0;0.0;0.002013831137219981;0.0;0.0008824644080462905;0.00141321978878546;0.037203134721239636;0.0;0.007557919345790582;0.007119141559295885
6527;"""Me convient parfaitement belle couleur et bonne tenue""";0.0;0.0008027219764975542;0.0011203155083604765;0.004931309299316447;0.00033985754067913866;0.0;0.0;0.0;0.0;0.0;0.20187711316283496;0.0;0.0;0.0;0.0;0.003185498864355294;0.00040083463394251413;0.0;0.0;0.012694042431600674;0.010227970480670001;0.0;0.0
6528;"""Très bonne tenue""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6529;"""je pense compte tenu de la marque que ma petite fille sera satisfaite""";0.0;0.006728155522616715;0.0;0.0;0.0;0.13458543274423532;0.0001968213765667089;0.0;0.00018730990443127348;0.0;0.0;0.0;0.0017558955239285632;0.007786278850244349;0.0;0.005788751244664912;0.0;0.0;0.033051602817851064;0.0;0.028734715876935005;0.0;0.0
6530;"""conforme a ma commande Bien""";0.0;3.972583076503286e-06;0.0;0.0;0.19672228394676272;0.0004834739815675388;0.0;0.0;0.0013954986972655866;0.0007853855344919062;0.0;0.0;0.0;0.0;0.0;0.005009160418002435;0.0;0.05922841973450309;0.0;0.0;0.0;0.0;0.006394698335500389
6531;"""Ce khôl est suffisamment gras pour permettre une application correcte et rapide. Le bleu foncé est beau. C'est un bon produit.""";0.0;0.0019140731459188001;0.0;0.00015665462545644504;0.0;0.0;0.0006590075240029425;0.0;0.0;0.0;0.009292735584040998;0.09725488455276429;0.0;0.0;0.0221839054493275;0.0032964885941255493;0.0;0.0;0.0036117982693396073;0.00019571777446386124;0.0;0.13188009034697518;0.0007569237466353503
6532;"Magnifique couleur, bien gras, trace bien. Je suis très contente de mon achat.Beau bleu marine qui va à merveille aves mes yeux marron. J&#39;adore";0.0;0.0003334523867537082;0.0003995795195198605;0.0;0.000837265241695746;0.00300331804514188;0.0;0.0;0.0;0.0;0.08398595738069373;0.0;0.0;0.0;0.0009634640888087783;0.0029051096964256497;0.0;0.0;0.0;0.0;0.0;0.09996458279716115;0.13155018094987375
6533;"""Je teste""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011846518793181102;0.0;0.0013704128897693085;0.0;0.0;0.001363024216038086;0.0;0.0;0.0;0.0
6534;"""Bien déçue, vos indications de couleurs sont trompeuses, je ne l'utiliserai pas, dommage compte tenu du prix...""";0.0;0.039249497023540164;0.0004072843718534918;0.0004019646515663556;0.001262665148706841;0.00033606387923354784;0.0006111561017016609;0.0;0.09025929496020302;0.0;0.0;0.0007248750294008525;0.0;0.0;0.0;0.0;0.009932391520484214;0.0006519630208235446;0.0;0.0;0.02161182044083521;0.0;0.0
6535;"""Couleurs conformes""";0.0;0.0;0.0;0.0006249257797426345;0.1862954197880221;5.368940633731705e-05;0.000916876465213351;0.0002736043388685362;0.0029369445424870986;0.0;0.0;0.0015261208300913738;0.0;0.0;0.0029345725386372952;0.0020371544598176603;0.0011646525829816074;0.0;0.0;0.0;0.002276301413967254;0.0;0.0
6536;"""Je suis contente pour le moment""";0.0;0.0;0.0;3.6598045961695847e-06;0.0;0.0010380181677940817;0.0;0.0;0.00935297783034169;0.0007276907345768233;0.0;0.0;0.00029266071295132534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3411005031885869
6537;"""Belle couleur, facile à appliquer, qualité au rdv.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0914135278203246;0.0;0.0;0.0;0.1124736798383122;0.0;0.0;0.0;0.1787807777554476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6538;"""Les tons nixes sont invisibles sur la peau. Je suis très déçue, en raison du prix dépensé.""";0.0;0.03930338937392458;0.0;0.06756616510545893;0.0;0.0;0.0;0.0;0.0005253074382500213;0.0;0.0;0.0002442659662858478;0.000304845519777135;0.0;0.0;0.0;0.003469666970910629;0.0;0.0;0.0;0.0;0.0;0.0
6539;"""Marque très bien.. parfait""";0.0;0.0017021379276895754;0.0;0.0;0.0;0.0009426382259504734;0.0009660565712421335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00066232017248092;0.0;0.06576287368773395;0.0;0.0;0.0;0.0009283417175850275
6540;"""Ce produit comble bien les sourcils. Je recommande.""";0.07553829343203501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6541;"""idem que les 2 autres et déjà testé il y a fort longtemps""";0.00043793944004983846;0.00023441284860057995;0.003864159924799808;2.3857880099070728e-05;0.0003491482474409473;0.0017633904664385463;0.0;1.2085724510590882e-05;0.01286213025568553;0.0;0.0008372745737781379;0.0;0.0014313991279182121;0.008203659117092994;0.001047248589910348;0.0;0.0;0.0012234616359428632;0.030425468555744805;0.0;0.0;0.0;0.0
6542;"""Tient parfaitement. Il fait le tailler souvent mais le taille crayon fourni fonctionne très bien.""";0.00022699416311308408;0.000209314809929736;1.825996282577378e-05;0.0015294053692044883;0.0005998276952777316;0.0003331822462084055;0.0;0.0;0.000313305908232955;0.0;0.004087187008536094;0.0;0.00045543306375979425;0.0007713634550765244;0.0007948747071885392;0.006590777221385443;0.001371168448500734;0.0007685741842133372;0.0037986900248982206;0.00529295089726943;0.009308521863950979;0.004775882664797374;0.000727629410191032
6543;"""Je connais ce produit que j utilise depuis plusueurs années""";0.0;0.0;0.0;0.0;0.0;0.0020666324453429614;0.0;0.0;0.005825749965341316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18342583513916483;0.0;0.0;0.0
6544;"""Belle couleur et bonne tenue""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37917867057690396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6545;"""Excellent. Utilisatrice depuis longtemps""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001811778415170669;0.0017363420657555556;0.0;0.0;0.0;0.0
