;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28
4578;technique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012781084157449765;0.0;0.0;0.0;0.013848877699887982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010175626392544253;2.5125532448402816e-05;0.0
4579;tecni;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.324162244733803e-05;2.6325278592640595e-05;0.0;0.0;0.0;7.182383523963748e-06;0.0;0.00023642265429539618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038696857304869295;0.0;0.0;0.0;0.0;8.965822359323491e-05
4580;teindre;0.0011998476174823653;0.0;0.0;0.008977875819678037;0.0;0.0;0.0;0.00027457530691156826;0.0016378307675697502;0.0;0.0;0.0;0.006835584810157454;0.0;0.0;0.0002485437203734651;0.0;0.0;0.0;0.0002241779733126885;0.0;0.0;0.0;0.0;0.0;0.08892199976624293;0.0034795559686227875;0.0;0.0027642666267857705
4581;teins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013349034824810162;0.0008977993656639757;0.0;0.0;0.0;0.0;0.0;0.00246450488969535;0.0;0.0;0.01037355191820158;0.0;0.0;0.0;0.0008832541910199842;0.004835044424765348;0.0008444574061144657;0.0;0.0
4582;teint;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6044643054938943;0.0;0.0;0.0
4583;teintante;0.0;0.0;0.0;0.0;0.0;2.8098843480412968e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010530112949344238;0.0;0.00031145604956929896;0.0;0.0;0.0;0.0002936648540261122;0.0;3.327187963409056e-05;0.0;0.0019485620836876272;0.0;0.0004149723820345132;0.0
4584;teinte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018811295345819097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023966169186297317;0.0;0.0012607051944329506;0.0;0.0;0.0008676185467372284
4585;teinter;0.0;0.0;0.0;0.0058469612995702665;0.0;0.004503108146441906;0.0;0.0;0.0;0.0;0.0;0.0;0.00263096950529692;0.0;0.002182938434515914;0.0013689092155321288;0.0034059165460187044;0.0005814376272258115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017171023284439358;0.0;0.0;0.0
4586;teinture;0.0;0.0;0.0016108278667197008;0.0;0.0;0.0;0.0;0.0;0.0;0.008692210321176338;0.022870716421030602;0.0;0.0;9.389849642005525e-05;0.0;0.0;0.0;0.0029558065034301037;0.0;0.0026734384527350437;0.0;3.558881864456705e-05;0.0;0.007245280146901093;0.0;0.0001766875899068689;0.0;0.0;0.002068194811505353
4587;teintures;0.0021368685204978923;0.0;0.0;0.0;0.0;0.007799652585831877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048353222856021937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01216123408171182
4588;teinté;0.0004945178821566298;0.0;0.0009740940562561009;0.0005234983183786742;0.0;0.0;0.0;0.0;6.491586016198511e-05;0.0;0.0;0.0;0.0;0.0;0.009548240824253434;0.0;0.00020781168611342122;0.0;0.0;0.002861707285652421;0.0;0.009407776125211322;0.0;0.0013656538116039783;0.0;0.019681151878800512;0.0009143788532217451;0.0;0.0
4589;telement;0.0;0.0;0.0;0.0;0.00021142151215644404;0.0003023041249476877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.233663120460735e-05;0.0;0.0;0.0;0.0;0.0;0.0016457784216827797;0.007799832519774647;0.0;0.0;0.0;0.0;0.0
4590;telescopic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01704337378090364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4591;telque;0.0005438264476704786;0.0;2.3326161824104477e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.128460353518426e-05;0.00021647973768197963;0.0;0.0004986714115880544;0.0;0.001105099580983962;0.0;1.548925732743857e-05;0.0;0.0;0.0;6.907661924400595e-05;0.0;0.0;8.421694214944892e-05;0.00019435477599760565;5.069167153702841e-05
4592;tempe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035455489188712754;0.0006736031740659205;0.001414065624636305;5.768842964614113e-05;0.0;0.0;0.0;0.000659904366712475;0.0;0.001859463719766549;0.0;0.0;0.000978681509816678;0.0;0.0;0.0;0.0;0.0011398916844099585;0.0013549745523632336;0.0016486919740150634;0.0
4593;temperature;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009348249531005217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4594;tempes;0.0010324012897101795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021052202064891873;0.0;0.0;0.0004665883582349789;0.0;0.0;0.0;0.0;0.0;0.0;0.0013469370301315282;0.0;0.004979307506528577;0.0;0.001566285365302766
4595;temporise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
4596;temps;0.0038840398543236636;0.0;0.0;0.0;0.0;0.010228127599171598;0.0;0.0035882080589836277;0.03634138792582625;0.029043449107162913;0.0;0.08875706727439363;0.0557178594062905;0.03428874476313933;0.0;0.3993747277214525;0.024962588785575914;0.22365558905634136;0.0;0.0;0.0;0.0;0.0035204796220056015;0.042489860511572566;0.028141222421948053;0.0;0.022100285846723005;0.0;0.014731358877707447
4597;tenace;0.0;0.021924455933482377;0.0;0.026856716032647252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4598;tenais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007414661831877275;0.0;0.0;0.0026420934054454965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004896031656572926
4599;tenait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030034503629145;0.0;0.0;0.00026906113904192914;0.0;0.0035575018302933664;0.0;0.0;0.0;0.0;0.0;0.000893719679138396;0.0060861937035859535;0.0;3.695870328605561e-06;0.0;0.0
4600;tendance;0.0;0.0;0.0;0.026131558593985724;0.0;0.0;0.003294233230593164;0.0;0.0075764077619785266;0.0;0.031593068207668516;0.0;7.177268487989928e-05;0.022933253593782163;0.0;0.0;0.02209361069024303;0.006504389147042715;0.0;0.022337557733412537;0.0062935079120178695;0.04664280328517462;0.0004623936795061051;0.01543550549398205;0.002079945403335469;0.005376216287346248;0.011516992779960206;0.0;0.006138161931298472
4601;tende;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029687913267600905;0.0;0.0003459616906546986;0.0;0.0;0.0;0.0;0.0;0.00015526105503725664;0.00038768583801914347;0.0;0.0;0.000507518601235415;0.003409193925963241;0.0
4602;tendre;0.0;0.0;0.0;0.0;0.0019411221600169125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4330255442998654e-05;0.0;0.010501200313203845;0.0;0.0;0.008252692173421183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010890107065052657;0.0
4603;tendu;0.0;0.0;0.0;0.0016238847204670462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014180017780542657;0.0;0.0;0.0;0.0;0.0;0.0;0.0014713370001919396;0.0003437355262608217;0.004479537668889882;0.0;0.0;0.0005551651684686126
4604;teneur;0.0;0.0;0.0;0.0;0.0;2.4024542538231052e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.047447390119462e-05;0.0002369053177784062;0.0;1.6269448013066003e-05;0.0;0.00046425673976669947;0.0;0.006053270030578355;0.0;0.00027437235328290737;0.00010827836522348665;0.0;0.0
4605;tenseur;0.0;0.0;0.0;0.008208302407667727;0.0;0.0;0.0;0.0015016079439111416;3.356096298141835e-05;0.0;0.0002706954346980089;0.0;0.0;0.0012895423147236153;0.0;0.0;0.0;0.00013182108756902864;0.0001224075596177919;0.001043432885440831;3.47083405860094e-05;0.0;0.0;0.0;0.0;0.0;0.00027207911958096833;0.0;0.0
4606;tensioactif;0.0;0.0;0.0;2.4937842109230355e-05;0.0;5.424270948869443e-06;2.9158427928670063e-06;3.8774283517942716e-07;0.0;0.0;0.0;0.0;0.0;2.5201037038784327e-05;4.0812528739327085e-06;4.8325768755159996e-05;2.5875470209238074e-05;1.3517437654356968e-05;0.0;1.343613284423304e-05;0.0;0.0;1.6630376721870175e-05;4.101713879900945e-05;0.0;1.583908331563082e-05;7.235836495622922e-05;0.0;0.0
4607;tension;0.0;0.0;0.0;0.009412434537129545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023723826300977606;0.0;0.00012335735873686928;0.0;0.0;0.0;0.007643856633212159;0.00010981582465229674;0.0;0.0006684502175344187;0.0;0.0;0.0;0.0
4608;tenso;0.0;0.0;0.0;0.0;0.00546220022890866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02034152282307465;0.0;0.001025728354523843;0.0;0.0;0.0;0.0;0.0;6.983505096669985e-05;0.0;0.0;0.0;0.0;0.0021677616087531727
4609;tentatives;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03365554995830045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4610;tentent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
4611;tenter;0.0;0.0;0.0;0.0;0.0;0.0018734633444889913;0.0;0.0;0.008743674612635916;0.0;0.0;0.0;0.0;0.0031880239701870474;0.0;0.0;0.0;0.002823469340551391;0.0;0.0;0.0006787215289617678;0.008597298972135476;0.0;0.0024442777144932167;0.0029906692986400737;0.0013012551199952879;0.00026970887391874126;0.0;0.02867645688607081
4612;tenté;0.0;0.0;0.0;0.0;0.00010503355902264639;0.0001227643124279615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01330628527358281;0.0;0.0;0.0;0.0;0.0013350614992898213;0.0;0.0;0.0;0.0;0.0;0.0012441080067086214
4613;tenu;0.0031423769973626006;0.0037455982763820316;0.0;0.012363779322012358;0.0;0.0;0.0;0.0;0.0;0.0;0.19192470783881305;0.0;0.07773974442483997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006410520932322174;0.012595822466575556;0.0;0.21434863971492235;0.0;0.08015175472981588;0.0;0.0;0.08967912687477558
4614;tenue;0.001024542887022241;0.008030581941291127;0.004883858038800516;0.0;0.0;0.0;0.007159045358913463;0.003679536392738262;0.0;0.0;0.009962735648338668;0.00451442143485365;0.0;0.0;0.014155857305586106;0.006418726330660294;0.0;0.007536179689527452;0.0;0.0;0.0037415526480331835;0.0;0.01202941066489172;0.04137335285924965;0.0;0.011227500321406453;0.022881728732326967;0.0;0.0
4615;terible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
4616;terme;0.0;0.0017564804472174375;0.01296557335922607;0.0008191432881925788;0.0;0.0;0.0;0.0;0.0;0.016951003887333584;0.0;0.0;0.03787447435973731;0.005694729833974814;0.0;0.0;0.0;0.08885908129350795;0.008708332132021756;0.0;0.0;0.0;0.0;0.017092074122940604;0.0;0.000560351526112936;0.0;0.0;0.008218796756288442
4617;terminer;0.002218022066330658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044070307379379293;0.0;0.0;0.0;0.0005004770267886348;0.0;0.021085080927118752;0.0;0.0;0.0;0.0;0.0012113904401896563;6.924364281822228e-05;0.0;0.0;4.422484696797806e-05;0.0;0.0007969047850207446;0.0;0.0
4618;terne;0.008387311717566057;0.0;0.0;0.010663754270922083;0.0;0.0;0.0;0.0;0.0;0.00214218589164985;0.01727022494112489;0.0;0.0;0.012063018126377226;0.0;0.0;0.03262528548596745;0.003490520761820422;0.0;0.0025145487073004965;0.0;0.0;0.0007222542741676307;0.0;0.006935634676058513;0.014101658392173323;0.0;3.7015899996511125e-05;0.0046753778627136285
4619;ternes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020390409813892665;0.0;0.0;2.8691101363330446e-05;0.0;0.0001149691597959198;0.0;0.0005754416589649562;6.049575426339779e-05;0.0003970741790975147;0.0;0.0;0.0;0.00013361740971154054;8.821683538041386e-05;7.061243889073564e-07;0.0003783900644708649;0.0;0.000373703549131085;3.013750440147642e-05;8.937229953132082e-05
4620;ternir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002389688677081787;0.0;0.004116402778304922;0.0;0.0;0.0;0.0;0.0007821063294611969;0.0;0.000974922861749129;0.0;0.0;0.0;0.00045915721877731763;5.304691006226164e-06;0.0;0.011030464594764994;0.0;0.0;0.0;0.0
4621;terrain;0.0;0.0;0.0;5.37187915091985e-06;0.00041768426117542025;1.3192162759757417e-05;0.0;0.0;8.401027619586825e-05;0.0;9.084810397908068e-05;0.0;0.0;0.0;0.0008090922643928749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.087844865296765e-05;4.653105490142241e-05;0.0005824332627829875;0.00024040030379309516;0.0;0.0;0.00011285468670790492
4622;terrible;0.0;0.000449688687285895;0.017105597284022445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002986474991742192;0.003944572961996598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4623;terrien;0.0;0.0;0.0;7.713703405641226e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0001323287268970792;0.00010291527216199545;3.0306696336520567e-05;0.0;0.0;0.002125093808209368;5.331367117394674e-05;0.0014121858072842109;0.0;0.0;0.0;0.0;0.0;3.678111005245153e-05;0.0;7.87052932857374e-05;0.0;8.731671103948063e-05;0.0003366925506192202
4624;test;0.0;0.0;0.0;0.01149131176453229;0.001961163752763476;0.0;0.0;0.0;0.0;0.0029619653362799956;0.0008304538831345979;0.0;0.0;0.0;0.006364574537777801;0.004362097042380347;0.0;0.006461638921064473;0.0;0.0007584600588919287;0.0;0.0;0.0;0.0;0.002513576690176397;0.0;0.008004728629058058;0.0;0.0
4625;teste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008271004712179359;0.0;0.0;0.0;0.0031214858996307187;0.0;0.00044835484276766277;0.0;0.0;0.0;0.010967327918327704;0.0;0.0;0.0;0.0;0.01635300247663294
4626;tester;0.0072679119348528515;0.0;0.001757374570254757;0.0;0.002817533177084861;0.010568649401769954;0.0;0.00010606948644252777;0.008385010614599049;0.004665880969930024;0.0015990258253557926;0.0;0.00970885688521208;0.08605100326241491;0.010553932923537835;0.0021654097522844787;0.0005242855804384469;0.01736254634204594;0.0;0.0;0.0;0.0;0.00024018305690621435;0.0;0.0;0.022874519122812166;0.0;0.017656048035746438;0.16843167730574982
4627;testerais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005587372479555111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004986560716053362;0.0;0.0;0.0012889309759362437;0.0;0.000704976341196151;0.0026332723396755545;0.0;0.0;0.0;0.002481713805198266
4628;testeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0154418093151605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006012023194762405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005358283116342724
4629;testé;0.005123056791753741;0.012538242122615435;0.0;0.004287460361280841;0.0;0.0;0.00527933295002779;0.003731416951397362;0.0;0.017464047941797897;0.0128489840693623;0.0;0.01161492515923963;0.022745278904637133;0.004910666179824111;0.004845354121066309;0.010795235047912135;0.015668669674927378;0.0;0.012277738147765256;0.01687303277539446;0.0;0.0039173335935253194;0.0031198655335524777;0.018220212063637827;0.014180529940331258;0.0;0.0;0.012805570735325345
4630;tete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002496475971033407;0.0;0.0;0.0;0.0;0.010683442051991576;0.0;0.0;0.0;0.0;0.0;0.004411505978604284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4631;texte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012604141330226528;0.0;0.0
4632;texture;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.317927667758873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4633;texturer;0.0;0.002418560835094516;0.007771156315719301;0.009068752638638163;0.0;0.0;0.0018086405437984733;0.0;0.0021479801999497753;0.016259002733582797;0.041966895750957446;0.011176526842547024;0.0;0.003533101336525753;0.0;0.0;0.02501207881750773;0.0;0.0;0.002217486399594417;0.0;0.0;0.0;0.004717376891848151;0.0011920447634524215;0.010962084923401408;0.0032961871644516826;0.0;0.0017590864903730022
4634;textures;0.0;0.0;0.000932766824975544;0.006483281570222598;0.0;0.0;0.0;0.0009162477718189617;0.0;0.0;0.0;0.0;0.0;0.0006112449693062037;0.0;0.0;0.0;0.0002249022920358753;0.0;0.0;0.0;0.003631736227166307;0.0;0.0;0.0;0.0;0.0;0.0;0.0006481024676024215
4635;tf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005902177655252747;0.0;0.0;0.0;0.0;0.0;0.004629481781066347;0.0;0.0;0.003026468307793846;0.0;0.00010628736698442861
4636;tgrèsd;0.0;0.0;0.0;0.0;0.0;0.006157942026218185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012246006375604232;0.0;0.0005825309261251152;0.0;0.0;0.0;0.0;0.0;6.515939852881632e-05;0.0;0.0001582287267529232;0.0;0.0;0.0
4637;thalasso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029248981809167334;0.0;0.0;0.0;0.0;0.0;0.0;0.009432579399615268;0.0;0.0
4638;than;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012723361052822215;0.0;0.0;0.0;0.0;4.590756877354783e-05;1.466873174828406e-05;0.005478963541591627;0.0;0.0;0.0;0.0;0.0;0.006384517455085196;0.0;0.0;0.0024954276087544073;0.0;0.001014910068732097
4639;therme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016108731435628547;0.0;5.007945773890789e-05;0.0005274234093844207;0.0;0.0;0.000731470555115705;0.0004570002840303388;0.0;0.0;0.0;0.0;0.0003785794356276482;0.0;0.00040645190017889844;0.0;0.00015158617528624474;0.0;2.2815373995410126e-05
4640;thermo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012710844421074663;0.005626993049433044;0.0;0.0;5.033598315452304e-05;0.0;0.0009064547681625766;0.0;0.00013683443255687894;0.0;0.0;0.00013751693693662493;0.0;0.0;0.0;0.0;0.0;0.0005536220344510906;0.0;0.0;0.0;0.0006698142673190579
4641;this;0.0;0.0;0.0003253924128108253;0.0;0.0;0.0;0.0;0.0007237547875046319;0.0;0.0;0.0;0.0;0.0014239655160457434;0.001791640910680787;0.0;0.0;0.0;0.0;0.0;0.0015945031680934952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4642;tie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.340921168830314e-05;0.0027055563289965687;0.0;0.0;0.0;0.0032859236797618497;0.00010919305506108996;0.0;0.0013769152596913772;0.0;0.0;0.0003415024830083365;0.0;0.000269108430193063;0.0;9.381404889632162e-05;0.0;0.0;0.0;0.0
4643;tienl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5863091636001687e-133
4644;tiennent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000399747390860356;0.0;0.0;0.006532633466703879;0.0;0.0;0.0;0.00307990673370169;0.0;0.0054496905925698925;0.0;0.0;0.029182163472155263;0.0;0.014159938573732763
4645;tiennet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021567070121473065;0.0;0.0;0.0;0.01286112496590165;0.0;0.0008519517198320779;0.0;0.0;0.0;0.01661627385659941;0.0
4646;tient;0.0;0.0;0.0;0.0;0.0;0.00411279317891617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.814093154012304;0.0;0.0;0.0;0.0;0.0
4647;tiers;0.0;0.0;0.0;0.0;0.0;4.168693641597269e-05;5.582218176740456e-07;0.0;0.0;9.521482800304165e-05;9.078299824156124e-05;0.0;0.0;0.0002784271855065183;0.0;0.0002408312985043296;0.0;0.0;0.0;8.237262362454985e-07;0.0;8.798334284140587e-05;0.0;0.0;3.813132554851255e-05;0.0005206025570586788;0.00011900685947291527;0.0;4.018883433529174e-05
4648;tige;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004596192980833347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006216995741739161;0.0;0.0;0.006529519714284267;0.0;0.0
4649;tigi;0.0;0.0;1.8541165066076375e-05;0.0;0.0;0.0;0.0;0.0;0.003231222144900897;0.0;0.0;0.0;0.0;0.0;0.000448270818055101;0.0;0.0;0.006912509059022129;0.0;0.0;0.0;0.0;0.0;0.0;0.002607110970052864;0.0;0.00036638254852203715;0.0;0.001757195163317552
4650;tignasse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019873297356374203;0.0;0.0;0.0;0.0;0.007086393275117599;0.0;0.0;0.0;0.0002730229305172314;0.0;0.0004460313232916866;0.0;0.0;0.0;0.0004683031291323368;0.000831652030920268;0.0;0.0;3.6980664280335045e-05;0.001091644032290012
4651;time;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019719776024031436;2.2298410336028274e-05;0.0006895137415814743;3.8864628110231374e-05;1.0208004153186236e-05;0.00015470338669050146;0.00014174099082609444
4652;tinture;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005994881832907437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004995392642800077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4653;tiraille;0.0;0.0;0.0038568109819637824;0.02324309140394574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027303068017440636;0.0;0.0;0.0;0.0;0.0;0.0005591444289617405;0.0;0.0;0.0;0.0;0.0;0.0009164014600578508;0.0;0.0
4654;tiraillement;0.0;0.0;0.0;0.010450384617024947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012126090437931953;0.0;0.0;0.0049238694324572575;0.00141977585931384;0.000193597077888313;0.0;0.0;0.005933331820289424;0.0;4.670855064555123e-05;0.0;0.0;0.0;0.0;0.0;0.0
4655;tiraillements;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011657517078558384;4.020705016970069e-05;0.0;0.0;0.0015841740517685422;0.0;0.0004475725299930675;0.0;0.004363786503749724;0.0;0.0;0.0;0.0;0.0;0.0006146824863403304;0.0;0.0;0.0
4656;tirailler;0.0016962144442443565;0.0;0.0;0.004275920053127939;0.0;0.0;0.0;0.0;0.0;0.0;0.008756222156242345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00757117343625563;0.0;0.007321908342363675;0.0
4657;tirer;0.0007608515834027557;0.0;0.0;0.019365313340594593;0.0;0.0032291438396371747;0.0;0.0;0.0;0.0;0.007810207507480943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003683397531210246;0.00022699245664328828;0.01815504203343399;0.0;0.005755155231393662;0.0
4658;tiré;0.0;0.0;0.0003293854847454187;0.0;0.0;0.0;0.0;0.0006613363404626066;0.0010931186384014028;0.0;0.0;0.0;0.0011185226005156338;0.0;0.0;0.0;0.0;0.0;5.8769560654692085e-05;0.00015529691954972196;0.0;0.00010670036210301128;0.0;0.0;0.0;0.0;0.0018006275870217081;0.0;0.0003032492964712981
4659;tissu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008721452711213303;0.0;0.0
4660;tit;0.0;0.0;0.0021264178211436156;0.0;0.0001489321547418772;0.0;0.0;0.0;0.0;0.0;0.0004871804390871004;0.0;0.0;0.00016372740961567196;0.0;0.0001939722538305602;0.00012764214839310707;0.00047481017729521826;0.0;0.00017146188519110353;0.0;0.0;0.0;0.0005739657660597201;0.0;8.617686313094887e-05;0.0003002645189901416;0.00042461696283660195;0.0
4661;titre;0.007349912848138764;0.006250816015728464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002523847370847328;0.0;0.0;0.0;1.5194718189670407e-05;0.0035297911974744114;0.0037339956076281053;0.0;0.0;0.0010226146239503099;0.0003077311396356241;0.0010225650482454279;0.0;0.0;0.0005099114909916675;0.0;0.0
4662;tiède;0.00043248366203996457;0.00046227699985136345;0.0;0.0;0.0;0.0;0.0;0.0;0.0008971694811275842;0.0;0.0;0.0;0.0;0.001216062536243386;0.0011942787245227023;0.0003536985673578541;0.003673394693226043;0.00041570945962203206;0.0;0.0;0.0;0.0;0.0;0.001203129646900861;0.0;0.0;0.0024858440132147913;0.0;0.0
